title,authors,summary,published,link,keyword_used
"Tribocorrosion under galvanic interaction of Ti6Al4V and NiCr implant
  alloys","Camila Dias dos Reis Barros, Janaina Cardozo Rocha, Ivan Napoleão Bastos, José Antônio da Cunha Ponciano Gomes","Micromovements that occur in the joint between dental prostheses and implants
can lead to wear-induced degradation. This process can be enhanced by corrosion
in the oral environment influenced by the presence of solutions containing
fluoride. Moreover, the eventual galvanic interactions between NiCr and Ti
alloys can accelerate the wear-corrosion process. In this work, the
tribocorrosion process of Ti6Al4V and NiCr alloys used in dental implant
rehabilitations immersed in fluoride solutions at different pH values was
investigated. The galvanic interaction effect between the alloys was also
assessed. Tribocorrosion tests in corrosive media were performed with isolated
Ti6Al4V and NiCr alloys, followed by testing with both alloys in contact. The
media selected were based on fluoride concentrations and pH values that are
possible to be found in oral environments. Analysis of the surfaces after the
tribocorrosion tests was carried out using confocal laser microscopy. The wear
profile and volume losses were determined by confocal measurements. It was
concluded that the galvanic interaction between the alloys increased the
tribocorrosion resistance of Ti6Al4V, compared with that of the isolated
Ti6Al4V alloy. Ti6Al4V coupled with NiCr reduced the electrochemical potential
decay during sliding. The increased resistance was explained by the
electrochemical shift of the Ti6Al4V potential from active dissolution to the
passive domain.",2020-05-30T13:42:46Z,http://arxiv.org/abs/2006.00270v1,dental implant
"Femtosecond laser upscaling strategy and biological validation for
  dental screws with improved osteogenic performance","Mathieu Maalouf, Yoan Di Maio, David Pallarés-Aldeiturriaga, Xxx Sedao, Lauriane Hivert, Steve Papa, Elisa Dalix, Mireille Thomas, Alain Guignandon, Virginie Dumas","Osseointegration is one of the key conditions for long term successful dental
implantation. To this end, titanium alloys undergo plethora of surface
treatments able to sustain osteogenic differentiation. For these surface
treatments, femtosecond laser (FSL) can generate precise and reproducible
surface patterns on titanium, avoiding thermal damage and chemical pollution.
We recently identify that laser-induced periodic surface structure (LIPSS) with
radial orientation, generated on model (flat) titanium surface, has a high
osteogenic potential. However, nano-texturing is time consuming. In the present
study, we aimed to reduce the texturing time of radial LIPSS, as well as
processing of large commercially available dental screws by ways of laser beam
engineering. Our objectives were to maintain at least osteogenic properties
demonstrated on model surfaces by adjusting laser beam diameters and to
demonstrate maintenance of performance with a dental screw texturing process
not exceeding 1 minute.We first textured model surfaces with radial LIPSS by
laser beams of different diameters, with surface impacts of 24$\mu$m, 80$\mu$m
or 180$\mu$m, named as R24, R80 or R180 respectively. Osteogenic performance of
human mesenchymal stem cells (hMSCs) were compared; seeded on polished control
surfaces and textured surfaces and subjected to osteogenic evaluation by
cell/matrix imaging, qRT-PCR and mineral deposition quantification. All
textured surfaces showed greater osteogenic potential than the control
surfaces, with significantly higher efficacy on R180 surface. Therefore, R180
pattern with large beam impacts was chosen for texturing on a dental screw and
its osteogenic activity was compared to that of a non-textured screw.
Interestingly, R180 required only 40 seconds to be textured on whole screws, on
which it preserved a high osteogenic potential. Thus, by using FSL technology,
we have improved the osteogenic potential of a topographic pattern while
optimizing and scaling up its processing time on a medical device.",2024-06-17T13:23:47Z,http://arxiv.org/abs/2406.11521v1,dental implant
Panorama Tomosynthesis from Head CBCT with Simulated Projection Geometry,"Anusree P. S., Bikram Keshari Parida, Seong Yong Moon, Wonsang You","Cone Beam Computed Tomography (CBCT) and Panoramic X-rays are the most
commonly used imaging modalities in dental health care. CBCT can produce
three-dimensional views of a patient's head, providing clinicians with better
diagnostic capability, whereas Panoramic X-ray can capture the entire
maxillofacial region in a single image. If the CBCT is already available, it
can be beneficial to synthesize a Panoramic X-ray, thereby avoiding an
immediate additional scan and extra radiation exposure. Existing methods focus
on delineating an approximate dental arch and creating orthogonal projections
along this arch. However, no golden standard is available for such dental arch
extractions, and this choice can affect the quality of synthesized X-rays. To
avoid such issues, we propose a novel method for synthesizing Panoramic X-rays
from diverse head CBCTs, employing a simulated projection geometry and dynamic
rotation centers. Our method effectively synthesized panoramic views from CBCT,
even for patients with missing or nonexistent teeth and in the presence of
severe metal implants. Our results demonstrate that this method can generate
high-quality panoramic images irrespective of the CBCT scanner geometry.",2024-08-18T04:48:03Z,http://arxiv.org/abs/2408.09358v2,dental implant
"A Deep Learning Approach to Teeth Segmentation and Orientation from
  Panoramic X-rays","Mrinal Kanti Dhar, Mou Deb, D. Madhab, Zeyun Yu","Accurate teeth segmentation and orientation are fundamental in modern oral
healthcare, enabling precise diagnosis, treatment planning, and dental implant
design. In this study, we present a comprehensive approach to teeth
segmentation and orientation from panoramic X-ray images, leveraging deep
learning techniques. We build our model based on FUSegNet, a popular model
originally developed for wound segmentation, and introduce modifications by
incorporating grid-based attention gates into the skip connections. We
introduce oriented bounding box (OBB) generation through principal component
analysis (PCA) for precise tooth orientation estimation. Evaluating our
approach on the publicly available DNS dataset, comprising 543 panoramic X-ray
images, we achieve the highest Intersection-over-Union (IoU) score of 82.43%
and Dice Similarity Coefficient (DSC) score of 90.37% among compared models in
teeth instance segmentation. In OBB analysis, we obtain the Rotated IoU (RIoU)
score of 82.82%. We also conduct detailed analyses of individual tooth labels
and categorical performance, shedding light on strengths and weaknesses. The
proposed model's accuracy and versatility offer promising prospects for
improving dental diagnoses, treatment planning, and personalized healthcare in
the oral domain. Our generated OBB coordinates and codes are available at
https://github.com/mrinal054/Instance_teeth_segmentation.",2023-10-26T06:01:25Z,http://arxiv.org/abs/2310.17176v1,dental implant
"Gestalt driven augmented collimator widget for precise 5 dof dental
  drill tool positioning in 3d space","Mine Dastan, Antonio E. Uva, Michele Fiorentino","Drill tool positioning in dental implantology is a challenging task requiring
5DOF precision as the rotation around the tool axis is not influential. This
work improves the quasi-static visual elements of the state-of-the-art with a
novel Augmented Collimation Widget (ACW), an interactive tool of position and
angle error visualization based on the gestalt reification, the human ability
to group geometric elements. The user can seek in a quick, pre-attentive way
the collimation of five (three positional and two rotational) error component
widgets (ECWs), taking advantage of three key aspects: component separation and
reification, error visual amplification, and dynamic hiding of the collimated
components. We compared the ACW with the golden standard in a within-subjects
(N=30) user test using 32 implant targets, measuring the time, error, and
usability. ACW performed significantly better in positional (+19%) and angular
(+47%) precision accuracy and with less mental demand (-6%) and frustration
(-13%), but with an expected increase in task time (+59%) and physical demand
(+64%). The interview indicated the ACW as the main preference and
aesthetically more pleasant than GSW, candidating it as the new golden standard
for implantology, but also for other applications where 5DOF positioning is
key.",2024-09-17T07:56:54Z,http://arxiv.org/abs/2409.10960v1,dental implant
MI image registration using prior knowledge,"W. Jacquet, P. de Groen","Subtraction of aligned images is a means to assess changes in a wide variety
of clinical applications. In this paper we explore the information theoretical
origin of Mutual Information (MI), which is based on Shannon's entropy.However,
the interpretation of standard MI registration as a communication channel
suggests that MI is too restrictive a criterion. In this paper the concept of
Mutual Information (MI) is extended to (Normalized) Focussed Mutual Information
(FMI) to incorporate prior knowledge to overcome some shortcomings of MI. We
use this to develop new methodologies to successfully address specific
registration problems, the follow-up of dental restorations, cephalometry, and
the monitoring of implants.",2007-05-24T14:41:11Z,http://arxiv.org/abs/0705.3593v2,dental implant
"Metal Artifact Reduction with Intra-Oral Scan Data for 3D Low Dose
  Maxillofacial CBCT Modeling","Chang Min Hyun, Taigyntuya Bayaraa, Hye Sun Yun, Tae Jun Jang, Hyoung Suk Park, Jin Keun Seo","Low-dose dental cone beam computed tomography (CBCT) has been increasingly
used for maxillofacial modeling. However, the presence of metallic inserts,
such as implants, crowns, and dental filling, causes severe streaking and
shading artifacts in a CBCT image and loss of the morphological structures of
the teeth, which consequently prevents accurate segmentation of bones. A
two-stage metal artifact reduction method is proposed for accurate 3D low-dose
maxillofacial CBCT modeling, where a key idea is to utilize explicit tooth
shape prior information from intra-oral scan data whose acquisition does not
require any extra radiation exposure. In the first stage, an image-to-image
deep learning network is employed to mitigate metal-related artifacts. To
improve the learning ability, the proposed network is designed to take
advantage of the intra-oral scan data as side-inputs and perform multi-task
learning of auxiliary tooth segmentation. In the second stage, a 3D
maxillofacial model is constructed by segmenting the bones from the dental CBCT
image corrected in the first stage. For accurate bone segmentation, weighted
thresholding is applied, wherein the weighting region is determined depending
on the geometry of the intra-oral scan data. Because acquiring a paired
training dataset of metal-artifact-free and metal artifact-affected dental CBCT
images is challenging in clinical practice, an automatic method of generating a
realistic dataset according to the CBCT physics model is introduced. Numerical
simulations and clinical experiments show the feasibility of the proposed
method, which takes advantage of tooth surface information from intra-oral scan
data in 3D low dose maxillofacial CBCT modeling.",2022-02-08T00:24:41Z,http://arxiv.org/abs/2202.03571v1,dental implant
"Construction of unbiased dental template and parametric dental model for
  precision digital dentistry","Lei Ma, Jingyang Zhang, Ke Deng, Peng Xue, Zhiming Cui, Yu Fang, Minhui Tang, Yue Zhao, Min Zhu, Zhongxiang Ding, Dinggang Shen","Dental template and parametric dental models are important tools for various
applications in digital dentistry. However, constructing an unbiased dental
template and accurate parametric dental models remains a challenging task due
to the complex anatomical and morphological dental structures and also low
volume ratio of the teeth. In this study, we develop an unbiased dental
template by constructing an accurate dental atlas from CBCT images with
guidance of teeth segmentation. First, to address the challenges, we propose to
enhance the CBCT images and their segmentation images, including image
cropping, image masking and segmentation intensity reassigning. Then, we
further use the segmentation images to perform co-registration with the CBCT
images to generate an accurate dental atlas, from which an unbiased dental
template can be generated. By leveraging the unbiased dental template, we
construct parametric dental models by estimating point-to-point correspondences
between the dental models and employing Principal Component Analysis to
determine shape subspaces of the parametric dental models. A total of 159 CBCT
images of real subjects are collected to perform the constructions.
Experimental results demonstrate effectiveness of our proposed method in
constructing unbiased dental template and parametric dental model. The
developed dental template and parametric dental models are available at
https://github.com/Marvin0724/Teeth_template.",2023-04-07T09:39:03Z,http://arxiv.org/abs/2304.03556v1,dental implant
"Comparison of Patch-Based Conditional Generative Adversarial Neural Net
  Models with Emphasis on Model Robustness for Use in Head and Neck Cases for
  MR-Only planning","Peter Klages, Ilyes Benslimane, Sadegh Riyahi, Jue Jiang, Margie Hunt, Joe Deasy, Harini Veeraraghavan, Neelam Tyagi","A total of twenty paired CT and MR images were used in this study to
investigate two conditional generative adversarial networks, Pix2Pix, and Cycle
GAN, for generating synthetic CT images for Headand Neck cancer cases. Ten of
the patient cases were used for training and included such common artifacts as
dental implants; the remaining ten testing cases were used for testing and
included a larger range of image features commonly found in clinical head and
neck cases. These features included strong metal artifacts from dental
implants, one case with a metal implant, and one case with abnormal anatomy.
The original CT images were deformably registered to the mDixon FFE MR images
to minimize the effects of processing the MR images. The sCT generation
accuracy and robustness were evaluated using Mean Absolute Error (MAE) based on
the Hounsfield Units (HU) for three regions (whole body, bone, and air within
the body), Mean Error (ME) to observe systematic average offset errors in the
sCT generation, and dosimetric evaluation of all clinically relevant
structures. For the test set the MAE for the Pix2Pix and Cycle GAN models were
92.4 $\pm$ 13.5 HU, and 100.7 $\pm$ 14.6 HU, respectively, for the body region,
166.3 $\pm$ 31.8 HU, and 184 $\pm$ 31.9 HU, respectively, for the bone region,
and 183.7 $\pm$ 41.3 HU and 185.4 $\pm$ 37.9 HU for the air regions. The ME for
Pix2Pix and Cycle GAN were 21.0 $\pm$ 11.8 HU and 37.5 $\pm$ 14.9 HU,
respectively. Absolute Percent Mean/Max Dose Errors were less than 2% for the
PTV and all critical structures for both models, and DRRs generated from these
models looked qualitatively similar to CT generated DRRs showing these methods
are promising for MR-only planning.",2019-02-01T19:42:17Z,http://arxiv.org/abs/1902.00536v4,dental implant
"Automatic Registration between Cone-Beam CT and Scanned Surface via
  Deep-Pose Regression Neural Networks and Clustered Similarities","Minyoung Chung, Jingyu Lee, Wisoo Song, Youngchan Song, Il-Hyung Yang, Jeongjin Lee, Yeong-Gil Shin","Computerized registration between maxillofacial cone-beam computed tomography
(CT) images and a scanned dental model is an essential prerequisite in surgical
planning for dental implants or orthognathic surgery. We propose a novel method
that performs fully automatic registration between a cone-beam CT image and an
optically scanned model. To build a robust and automatic initial registration
method, our method applies deep-pose regression neural networks in a reduced
domain (i.e., 2-dimensional image). Subsequently, fine registration is
performed via optimal clusters. Majority voting system achieves globally
optimal transformations while each cluster attempts to optimize local
transformation parameters. The coherency of clusters determines their candidacy
for the optimal cluster set. The outlying regions in the iso-surface are
effectively removed based on the consensus among the optimal clusters. The
accuracy of registration was evaluated by the Euclidean distance of 10
landmarks on a scanned model which were annotated by the experts in the field.
The experiments show that the proposed method's registration accuracy, measured
in landmark distance, outperforms other existing methods by 30.77% to 70%. In
addition to achieving high accuracy, our proposed method requires neither
human-interactions nor priors (e.g., iso-surface extraction). The main
significance of our study is twofold: 1) the employment of light-weighted
neural networks which indicates the applicability of neural network in
extracting pose cues that can be easily obtained and 2) the introduction of an
optimal cluster-based registration method that can avoid metal artifacts during
the matching procedures.",2019-07-29T07:46:01Z,http://arxiv.org/abs/1907.12250v1,dental implant
"Segmentation of Mental Foramen in Orthopantomographs: A Deep Learning
  Approach","Haider Raza, Mohsin Ali, Vishal Krishna Singh, Agustin Wahjuningrum, Rachel Sarig, Akhilanand Chaurasia","Precise identification and detection of the Mental Foramen are crucial in
dentistry, impacting procedures such as impacted tooth removal, cyst surgeries,
and implants. Accurately identifying this anatomical feature facilitates
post-surgery issues and improves patient outcomes. Moreover, this study aims to
accelerate dental procedures, elevating patient care and healthcare efficiency
in dentistry. This research used Deep Learning methods to accurately detect and
segment the Mental Foramen from panoramic radiograph images. Two mask types,
circular and square, were used during model training. Multiple segmentation
models were employed to identify and segment the Mental Foramen, and their
effectiveness was evaluated using diverse metrics. An in-house dataset
comprising 1000 panoramic radiographs was created for this study. Our
experiments demonstrated that the Classical UNet model performed exceptionally
well on the test data, achieving a Dice Coefficient of 0.79 and an Intersection
over Union (IoU) of 0.67. Moreover, ResUNet++ and UNet Attention models showed
competitive performance, with Dice scores of 0.675 and 0.676, and IoU values of
0.683 and 0.671, respectively. We also investigated transfer learning models
with varied backbone architectures, finding LinkNet to produce the best
outcomes. In conclusion, our research highlights the efficacy of the classical
Unet model in accurately identifying and outlining the Mental Foramen in
panoramic radiographs. While vital, this task is comparatively simpler than
segmenting complex medical datasets such as brain tumours or skin cancer, given
their diverse sizes and shapes. This research also holds value in optimizing
dental practice, benefiting practitioners and patients.",2024-08-08T21:40:06Z,http://arxiv.org/abs/2408.04763v1,dental implant
ToMoBrush: Exploring Dental Health Sensing using a Sonic Toothbrush,"Kuang Yuan, Mohamed Ibrahim, Yiwen Song, Guoxiang Deng, Suvendra Vijayan, Robert Nerone, Akshay Gadre, Swarun Kumar","Early detection of dental disease is crucial to prevent adverse outcomes.
Today, dental X-rays are currently the most accurate gold standard for dental
disease detection. Unfortunately, regular X-ray exam is still a privilege for
billions of people around the world. In this paper, we ask: ""Can we develop a
low-cost sensing system that enables dental self-examination in the comfort of
one's home?""
  This paper presents ToMoBrush, a dental health sensing system that explores
using off-the-shelf sonic toothbrushes for dental condition detection. Our
solution leverages the fact that a sonic toothbrush produces rich acoustic
signals when in contact with teeth, which contain important information about
each tooth's status. ToMoBrush extracts tooth resonance signatures from the
acoustic signals to characterize varied dental health conditions of the teeth.
We evaluate ToMoBrush on 19 participants and dental-standard models for
detecting common dental problems including caries, calculus, and food
impaction, achieving a detection ROC-AUC of 0.90, 0.83, and 0.88 respectively.
Interviews with dental experts validate ToMoBrush's potential in enhancing
at-home dental healthcare.",2024-02-02T22:05:57Z,http://arxiv.org/abs/2402.01933v1,dental implant
"High-low level support vector regression prediction approach (HL-SVR)
  for data modeling with input parameters of unequal sample sizes","Maolin Shi, Wei Sun, Xueguan Song, Hongyou Li","Support vector regression (SVR) has been widely used to reduce the high
computational cost of computer simulation. SVR assumes the input parameters
have equal sample sizes, but unequal sample sizes are often encountered in
engineering practices. To solve this issue, a new prediction approach based on
SVR, namely as high-low-level SVR approach (HL-SVR) is proposed for data
modeling of input parameters of unequal sample sizes in this paper. The
proposed approach is consisted of low-level SVR models for the input parameters
of larger sample sizes and high-level SVR model for the input parameters of
smaller sample sizes. For each training point of the input parameters of
smaller sample sizes, one low-level SVR model is built based on its
corresponding input parameters of larger sample sizes and their responses of
interest. The high-level SVR model is built based on the obtained responses
from the low-level SVR models and the input parameters of smaller sample sizes.
Several numerical examples are used to validate the performance of HL-SVR. The
experimental results indicate that HL-SVR can produce more accurate prediction
results than conventional SVR. The proposed approach is applied on the stress
analysis of dental implant, which the structural parameters have massive
samples but the material of implant can only be selected from several Ti and
its alloys. The prediction performance of the proposed approach is much better
than the conventional SVR. The proposed approach can be used for the design,
optimization and analysis of engineering systems with input parameters of
unequal sample sizes.",2019-05-31T00:55:43Z,http://arxiv.org/abs/1906.05777v1,dental implant
"A long-lasting guided bone regeneration membrane from sequentially
  functionalised photoactive atelocollagen","He Liang, Jie Yin, Kenny Man, Xuebin B. Yang, Elena Calciolari, Nikolaos Donos, Stephen J. Russell, David J. Wood, Giuseppe Tronci","The fast degradation of collagen-based membranes in the biological
environment remains a critical challenge, resulting in underperforming Guided
Bone Regeneration (GBR) therapy leading to compromised clinical results.
Photoactive atelocollagen (AC) systems functionalised with ethylenically
unsaturated monomers, such as 4-vinylbenzyl chloride (4VBC), have been shown to
generate mechanically competent materials for wound healing, inflammation
control and drug delivery, whereby control of the molecular architecture of the
AC network is key. Building on this platform, the sequential functionalisation
with 4VBC and methacrylic anhydride (MA) was hypothesised to generate UV-cured
AC hydrogels with reduced swelling ratio, increased proteolytic stability and
barrier functionality for GBR therapy. The sequentially functionalised
atelocollagen precursor (SAP) was characterised via TNBS and ninhydrin
colourimetric assays, circular dichroism and UV-curing rheometry, which
confirmed nearly complete consumption of collagen primary amino groups,
preserved triple helices and fast (within 180 s) gelation kinetics,
respectively. Hydrogel swelling ratio and compression modulus were adjusted
depending on the aqueous environment used for UV-curing, whilst the sequential
functionalisation of AC successfully generated hydrogels with superior
proteolytic stability in vitro compared to both 4VBC functionalised control and
the commercial dental membrane Bio-Gide. These in vitro results were confirmed
in vivo via both subcutaneous implantation and a proof-of-concept study in a
GBR calvarial model, indicating integrity of the hydrogel and barrier defect,
as well as tissue formation following 1-month implantation in rats.",2021-12-15T11:04:11Z,http://arxiv.org/abs/2112.08040v1,dental implant
"Fatigue performance of prosthetic screws used in dental implant
  restorations: Rolled versus cut threads","Mikel Armentia, Mikel Abasolo, Ibai Coria, Joseba Albizuri, Josu Aguirrebeitia","Statement of problem. Cold rolling is widely used for screw thread
manufacturing in industry but is less common in implant dentistry, where
cutting is the preferred manufacturing method. Purpose. The purpose of this in
vitro study was to compare the surface finish and mechanical performance of a
specific model of prosthetic screw used for direct restorations manufactured by
thread rolling and cutting. Material and methods. The thread profiles were
measured in an optical measuring machine, the residual stresses in an X-ray
diffractometer, the surface finish in a scanning electron microscope, and then
fatigue and static load tests were carried out in a direct stress test bench
according to the International Organization for Standardization (ISO) 14801.
Finally, linear regression models and 95% interval confidence bands were
calculated and compared through ANCOVA for fatigue tests while the t test was
used for statistical comparisons (a=.05). Results. The surface finish was
smoother, and compressive residual stresses were higher for the roll-threaded
screws. Linear regression models showed a fatigue life 9 times higher for
roll-threaded screws (P=1) without affecting static behavior, which showed
statistically similar static strengths (P=.54). However, the thread profile in
the roll-threaded screws was not accurately reproduced, but this should be
easily corrected in future prototypes. Conclusions. Rolling was demonstrated to
be a better thread-manufacturing process for prosthetic screws, producing
improved surface quality and fatigue behavior.",2024-11-06T07:55:24Z,http://arxiv.org/abs/2411.03733v1,dental implant
Characterization of Metal Artifacts in X-ray Computed Tomography,"Hyoung Suk Park, Jae Kyu Choi, Jin Keun Seo","Metal streak artifacts in X-ray computerized tomography (CT) are rigorously
characterized here using the notion of the wavefront set from microlocal
analysis. The metal artifacts are caused mainly from the mismatch of the
forward model of the filtered back-projection; the presence of metallic
subjects in an imaging subject violates the model's assumption of the CT
sinogram data being the Radon transform of an image. The increasing use of
metallic implants has increased demand for the reduction of metal artifacts in
the field of dental and medical radiography. However, it is a challenging issue
due to the serious difficulties in analyzing the X-ray data, which depends
nonlinearly on the distribution of the metallic subject. In this paper, we
found that the metal streaking artifacts cause mainly from the boundary
geometry of the metal region. The metal streaking artifacts are produced only
when the wavefront set of the Radon transform of the characteristic function of
a metal region does not contain the wavefront set of the square of the Radon
transform. We also found a sufficient condition for the non-existence of the
metal streak artifacts.",2014-06-02T10:31:42Z,http://arxiv.org/abs/1406.0318v1,dental implant
"A goal-oriented reduced basis method for the wave equation in inverse
  analysis","Khac Chi Hoang, Pierre Kerfriden, Stephane P. A. Bordas","In this paper, we extend the reduced-basis methods developed earlier for wave
equations to goal-oriented wave equations with affine parameter dependence. The
essential new ingredient is the dual (or adjoint) problem and the use of its
solution in a sampling procedure to pick up ""goal-orientedly"" parameter
samples. First, we introduce the reduced-basis recipe --- Galerkin projection
onto a space $Y_N$ spanned by the reduced basis functions which are constructed
from the solutions of the governing partial differential equation at several
selected points in parameter space. Second, we propose a new ""goal-oriented""
Proper Orthogonal Decomposition (POD)--Greedy sampling procedure to construct
these associated basis functions. Third, based on the assumption of affine
parameter dependence, we use the offline-online computational procedures
developed earlier to split the computational procedure into offline and online
stages. We verify the proposed computational procedure by applying it to a
three-dimensional simulation dental implant problem. The good numerical results
show that our proposed procedure performs better than the standard POD--Greedy
procedure in terms of the accuracy of output functionals.",2013-05-15T15:15:59Z,http://arxiv.org/abs/1305.3519v1,dental implant
"Temperature measurement methods in an experimental setup during bone
  drilling: A brief review on the comparison of thermocouple and infrared
  thermography","Md Ashequl Islam, Nur Saifullah Kamarrudin, Ruslizam Daud, Ishak Ibrahim, Anas Rahman, Fauziah Mat","Predicting thermal response in orthopaedic surgery or dental implantation
remains a significant challenge. This study aims to find a practical approach
for measuring temperature elevation during a bone drilling experiment by
analyzing the existing methods. Traditionally thermocouple has frequently been
used to predict the bone temperature in the drilling process. However, several
experimental studies demonstrate that the invasive method using thermocouple is
impractical in medical conditions and prefers the thermal infrared (IR) camera
as a non-invasive method. This work proposes a simplified experimental model
that uses the thermocouple to determine temperature rise coupled with the
thermal image source approach. Furthermore, our new method provides a
significant opportunity to calibrate the thermal IR camera by discovering the
undetected heat elevation in a workpiece depth.",2023-08-23T09:47:42Z,http://arxiv.org/abs/2308.12034v1,dental implant
"Geodesic X-ray transform and streaking artifacts on simple surfaces or
  on spaces of constant curvature",Hiroyuki Chihara,"The X-ray transform on the plane or on the three-dimensional Euclidean space
can be considered as the measurements of CT scanners for normal human tissue.
If the human body contains metal regions such as dental implants, stents in
blood vessels, metal bones, etc., the beam hardening effect for the energy
level of the X-ray causes streaking artifacts in its CT image. More precisely,
if there are two strictly convex metal regions contained in the cross-section
of normal human tissue, then streaking artifacts occur along the common tangent
lines of the two regions. In this paper we study the geodesic X-ray transform
and streaking artifacts on nontrapping simple compact Riemannian manifolds with
strictly convex boundaries. We show that the streaking artifacts result from
the propagation of conormal singularities on the boundary of metal regions
along the common tangent geodesics under the strong and seemingly strange
assumption that the manifolds are two dimensional or spaces of constant
curvature. This condition ensures that every Jacobi field takes the form of the
product of a scalar function and parallel transport along the geodesic. Our
results clarify the geometric meaning of the theory, which was imperceptible in
the known results on the Euclidean space.",2024-02-10T07:51:36Z,http://arxiv.org/abs/2402.06899v1,dental implant
A review of dental informatics : current trends and future directions,"Prabath Jayatissa, Roshan Hewapathirane","Dental informatics is a rapidly evolving field that combines dentistry with
information technology to improve oral health care delivery, research, and
education. Electronic health records (EHRs), telehealth, digital imaging, and
other digital tools have revolutionised how dental professionals diagnose,
treat, and manage oral health conditions. In this review article, we will
explore dental informatics's current trends and future directions, focusing on
its impact on clinical practice, research, and education. We will also discuss
the challenges and opportunities associated with implementing dental
informatics and highlight fundamental research studies and innovations in the
field.",2023-06-29T11:27:38Z,http://arxiv.org/abs/2307.03686v1,dental implant
"Self-Supervised Learning with Masked Image Modeling for Teeth Numbering,
  Detection of Dental Restorations, and Instance Segmentation in Dental
  Panoramic Radiographs","Amani Almalki, Longin Jan Latecki","The computer-assisted radiologic informative report is currently emerging in
dental practice to facilitate dental care and reduce time consumption in manual
panoramic radiographic interpretation. However, the amount of dental
radiographs for training is very limited, particularly from the point of view
of deep learning. This study aims to utilize recent self-supervised learning
methods like SimMIM and UM-MAE to increase the model efficiency and
understanding of the limited number of dental radiographs. We use the Swin
Transformer for teeth numbering, detection of dental restorations, and instance
segmentation tasks. To the best of our knowledge, this is the first study that
applied self-supervised learning methods to Swin Transformer on dental
panoramic radiographs. Our results show that the SimMIM method obtained the
highest performance of 90.4% and 88.9% on detecting teeth and dental
restorations and instance segmentation, respectively, increasing the average
precision by 13.4 and 12.8 over the random initialization baseline. Moreover,
we augment and correct the existing dataset of panoramic radiographs. The code
and the dataset are available at https://github.com/AmaniHAlmalki/DentalMIM.",2022-10-20T16:50:07Z,http://arxiv.org/abs/2210.11404v1,dental implant
"Semantic decomposition Network with Contrastive and Structural
  Constraints for Dental Plaque Segmentation","Jian Shi, Baoli Sun, Xinchen Ye, Zhihui Wang, Xiaolong Luo, Jin Liu, Heli Gao, Haojie Li","Segmenting dental plaque from images of medical reagent staining provides
valuable information for diagnosis and the determination of follow-up treatment
plan. However, accurate dental plaque segmentation is a challenging task that
requires identifying teeth and dental plaque subjected to semantic-blur regions
(i.e., confused boundaries in border regions between teeth and dental plaque)
and complex variations of instance shapes, which are not fully addressed by
existing methods. Therefore, we propose a semantic decomposition network
(SDNet) that introduces two single-task branches to separately address the
segmentation of teeth and dental plaque and designs additional constraints to
learn category-specific features for each branch, thus facilitating the
semantic decomposition and improving the performance of dental plaque
segmentation. Specifically, SDNet learns two separate segmentation branches for
teeth and dental plaque in a divide-and-conquer manner to decouple the
entangled relation between them. Each branch that specifies a category tends to
yield accurate segmentation. To help these two branches better focus on
category-specific features, two constraint modules are further proposed: 1)
contrastive constraint module (CCM) to learn discriminative feature
representations by maximizing the distance between different category
representations, so as to reduce the negative impact of semantic-blur regions
on feature extraction; 2) structural constraint module (SCM) to provide
complete structural information for dental plaque of various shapes by the
supervision of an boundary-aware geometric constraint. Besides, we construct a
large-scale open-source Stained Dental Plaque Segmentation dataset (SDPSeg),
which provides high-quality annotations for teeth and dental plaque.
Experimental results on SDPSeg datasets show SDNet achieves state-of-the-art
performance.",2022-08-12T14:10:29Z,http://arxiv.org/abs/2208.06283v1,dental implant
"Generative Adversarial Networks for Dental Patient Identity Protection
  in Orthodontic Educational Imaging","Mingchuan Tian, Wilson Weixun Lu, Kelvin Weng Chiong Foong, Eugene Loh","Objectives: This research introduces a novel area-preserving Generative
Adversarial Networks (GAN) inversion technique for effectively de-identifying
dental patient images. This innovative method addresses privacy concerns while
preserving key dental features, thereby generating valuable resources for
dental education and research.
  Methods: We enhanced the existing GAN Inversion methodology to maximize the
preservation of dental characteristics within the synthesized images. A
comprehensive technical framework incorporating several deep learning models
was developed to provide end-to-end development guidance and practical
application for image de-identification.
  Results: Our approach was assessed with varied facial pictures, extensively
used for diagnosing skeletal asymmetry and facial anomalies. Results
demonstrated our model's ability to adapt the context from one image to
another, maintaining compatibility, while preserving dental features essential
for oral diagnosis and dental education. A panel of five clinicians conducted
an evaluation on a set of original and GAN-processed images. The generated
images achieved effective de-identification, maintaining the realism of
important dental features and were deemed useful for dental diagnostics and
education.
  Clinical Significance: Our GAN model and the encompassing framework can
streamline the de-identification process of dental patient images, enhancing
efficiency in dental education. This method improves students' diagnostic
capabilities by offering more exposure to orthodontic malocclusions.
Furthermore, it facilitates the creation of de-identified datasets for broader
2D image research at major research institutions.",2023-07-05T04:14:57Z,http://arxiv.org/abs/2307.02019v1,dental implant
