title,authors,summary,published,link,keyword_used
"Wilcoxon-Mann-Whitney Effects for Clustered Data: Informative Cluster
  Size","Changrui Liu, Solomon W. Harrar","In clustered data setting, informative cluster size has been a focus of
recent research. In the nonparametric context, the problem has been considered
mainly for testing equality of distribution functions. The aim in this paper is
to develop inferential procedure for the Wilcoxon-Mann-Whintey effect (also
known as the nonprametric relative effect). Unbiased estimator is provided and
its asymptotic properties are investigated. The asymptotic theory is employed
to develop inferential methods. While the proposed method takes information in
the cluster sizes into consideration when constructing the estimator, it is
equally applicable for ignorable cluster size situation. Simulation results
show that our method appropriately accounts for informative cluster size and it
generally outperforms existing methods, especially those designed under
ignorable cluster sizes. The applications of the method is illustrated using
data from a longitudinal study of alcohol use and a periodontal study.",2022-12-13T23:15:02Z,http://arxiv.org/abs/2212.06938v1,periodontitis
"Dental CLAIRES: Contrastive LAnguage Image REtrieval Search for Dental
  Research","Tanjida Kabir, Luyao Chen, Muhammad F Walji, Luca Giancardo, Xiaoqian Jiang, Shayan Shams","Learning about diagnostic features and related clinical information from
dental radiographs is important for dental research. However, the lack of
expert-annotated data and convenient search tools poses challenges. Our primary
objective is to design a search tool that uses a user's query for oral-related
research. The proposed framework, Contrastive LAnguage Image REtrieval Search
for dental research, Dental CLAIRES, utilizes periapical radiographs and
associated clinical details such as periodontal diagnosis, demographic
information to retrieve the best-matched images based on the text query. We
applied a contrastive representation learning method to find images described
by the user's text by maximizing the similarity score of positive pairs (true
pairs) and minimizing the score of negative pairs (random pairs). Our model
achieved a hit@3 ratio of 96% and a Mean Reciprocal Rank (MRR) of 0.82. We also
designed a graphical user interface that allows researchers to verify the
model's performance with interactions.",2023-06-27T17:47:12Z,http://arxiv.org/abs/2306.15651v1,periodontitis
"Off-Policy Evaluation with Irregularly-Spaced, Outcome-Dependent
  Observation Times","Xin Chen, Wenbin Lu, Shu Yang, Dipankar Bandyopadhyay","While the classic off-policy evaluation (OPE) literature commonly assumes
decision time points to be evenly spaced for simplicity, in many real-world
scenarios, such as those involving user-initiated visits, decisions are made at
irregularly-spaced and potentially outcome-dependent time points. For a more
principled evaluation of the dynamic policies, this paper constructs a novel
OPE framework, which concerns not only the state-action process but also an
observation process dictating the time points at which decisions are made. The
framework is closely connected to the Markov decision process in computer
science and with the renewal process in the statistical literature. Within the
framework, two distinct value functions, derived from cumulative reward and
integrated reward respectively, are considered, and statistical inference for
each value function is developed under revised Markov and time-homogeneous
assumptions. The validity of the proposed method is further supported by
theoretical results, simulation studies, and a real-world application from
electronic health records (EHR) evaluating periodontal disease treatments.",2024-09-14T00:11:52Z,http://arxiv.org/abs/2409.09236v1,periodontitis
Computational Orthodontic Force Simulation: A Review,"Waheed Ahmad, Jing Xiong, Zeyang Xia","In orthodontic treatment, the biological response of the tooth, periodontal
ligament, and bone complex to orthodontic force is crucial in influencing
treatment outcomes. The challenge lies in accurately measuring, estimating, and
predicting these forces during clinical procedures. This review aims to fill
the gap in the literature by systematically summarizing existing research on
orthodontic force simulation, examining common loading techniques and
technologies, and discussing the potential for refining the orthodontic force
simulation process. The literature was comprehensively reviewed, with an
emphasis on the exploration of the biological mechanism of tooth movement.
Studies were categorized based on force-loading techniques for both fixed and
invisible orthodontic appliances. Finite element (FE) analysis stands out as
the predominant technique for orthodontic force simulation, with a significant
focus on fixed orthodontics but limited emphasis on invisible orthodontics.
Current orthodontic force simulations tend to be fragmented, often considering
only the instantaneous response to applied forces. There exists an urgent
demand for a sophisticated analytical simulation model. Such a model, possibly
leveraging advanced technologies like deep learning, holds the promise of
forecasting orthodontic treatment outcomes with heightened precision and
efficiency.",2025-03-31T15:13:36Z,http://arxiv.org/abs/2503.24195v1,periodontitis
"Efficient Estimation of Mixture Cure Frailty Model for Clustered Current
  Status Data","Tong Wang, Kejun He, Wei Ma, Dipankar Bandyopadhyay, Samiran Sinha","Current status data abounds in the field of epidemiology and public health,
where the only observable data for a subject is the random inspection time and
the event status at inspection. Motivated by such a current status data from a
periodontal study where data are inherently clustered, we propose a unified
methodology to analyze such complex data. We allow the time-to-event to follow
the semiparametric GOR model with a cure fraction, and develop a unified
estimation scheme powered by the EM algorithm. The within-subject correlation
is accounted for by a random (frailty) effect, and the non-parametric component
of the GOR model is approximated via penalized splines, with a set of knot
points that increases with the sample size. Proposed methodology is accompanied
by a rigorous asymptotic theory, and the related semiparametric efficiency. The
finite sample performance of our model parameters are assessed via simulation
studies. Furthermore, the proposed methodology is illustrated via application
to the oral health data, accompanied by diagnostic checks to identify
influential observations. An easy to use R package CRFCSD is also available for
implementation.",2019-12-01T00:41:22Z,http://arxiv.org/abs/1912.00295v3,periodontitis
"Local tissue effects and peri-implant bone healing induced by implant
  surface treatment: an in vivo study in the sheep","Nicolas Rousseau, Ines Msolli, Patrick Chabrand, Arnaud Destainville, Olivier Richart, Jean-Louis Milan","Objective: The aim of this study was to assess, through biological analysis,
the local effects and osseointegration of dental implants incorporating surface
micro/nanofeatures compared to implants of identical design without surface
treatment. Background: Known to impact bone cell behavior, surface chemical and
topography modifications target improved osseointegration and long-term success
of dental implants. Very few studies assess the performance of implants
presenting both micro-and nanofeatures in vivo on the animal models used in
preclinical studies for medical device certification. Methods: Implant surfaces
were characterized in terms of topography and surface chemical composition.
After 4 weeks and 13 weeks of implantation in sheep femoral condyles, forty
implants were evaluated through micro-computed tomography, histopathologic, and
histomorphometric analyses. Results: No local adverse effects were observed
around implants. Histomorphometric analyses showed significantly higher
bone-to-implant contact in the coronal region of the surface treated implant at
week 4 and week 13, respectively 79.3$\pm$11.2% and 86.4$\pm$6.7%, compared to
the untreated implant's 68.3$\pm$8.8% and 74.8$\pm$13%. Micro-computed
tomography analyses revealed that healing patterns differed between coronal and
apical regions, with higher coronal boneto-implant contact at week 13.
Histopathologic results showed, at week 13, bone healing around the surface
treated implant with undistinguishable defect margins while the untreated
implant still presented bone condensation and traces of the initial drill
defect. Conclusion: Our results suggest that the surface treated implant not
only shows no deleterious effects on local tissues but also promotes faster
bone healing around the implant. (word count: 241",2021-04-09T07:33:59Z,http://arxiv.org/abs/2104.04223v1,periodontitis
"A robust fusion-extraction procedure with summary statistics in the
  presence of biased sources","Ruoyu Wang, Qihua Wang, Wang Miao","Information from various data sources is increasingly available nowadays.
However, some of the data sources may produce biased estimation due to commonly
encountered biased sampling, population heterogeneity, or model
misspecification. This calls for statistical methods to combine information in
the presence of biased sources. In this paper, a robust data fusion-extraction
method is proposed. The method can produce a consistent estimator of the
parameter of interest even if many of the data sources are biased. The proposed
estimator is easy to compute and only employs summary statistics, and hence can
be applied to many different fields, e.g. meta-analysis, Mendelian
randomisation and distributed system. Moreover, the proposed estimator is
asymptotically equivalent to the oracle estimator that only uses data from
unbiased sources under some mild conditions. Asymptotic normality of the
proposed estimator is also established. In contrast to the existing
meta-analysis methods, the theoretical properties are guaranteed even if both
the number of data sources and the dimension of the parameter diverge as the
sample size increases, which ensures the performance of the proposed method
over a wide range. The robustness and oracle property is also evaluated via
simulation studies. The proposed method is applied to a meta-analysis data set
to evaluate the surgical treatment for the moderate periodontal disease, and a
Mendelian randomization data set to study the risk factors of head and neck
cancer.",2021-08-28T08:06:58Z,http://arxiv.org/abs/2108.12600v3,periodontitis
"Multiple Idiopathic Cervical Root Resorption: A Challenge for a
  Transdisciplinary Medical-Dental Team","Emily Y. Chu, Janina Golob Deeb, Brian L. Foster, Evlambia Hajishengalis, Martha J. Somerman, Vivek Thumbigere-Math","While tooth root resorption is a normal physiological process required for
resorption and exfoliation of primary teeth, root resorption of adult teeth is
largely pathological. This perspective focuses on multiple idiopathic cervical
root resorption (MICRR), an aggressive form of external root resorption that
occurs near the cemento-enamel junction (CEJ). The cause of MICRR remains
elusive, however, it is mediated primarily by osteoclasts/odontoclasts.
Accumulating case studies and experiments in animal models have provided
insights into defining the etiologies and pathophysiological mechanisms for
MICRR, which include: systemic conditions and syndromes, inherited genetic
variants affecting osteoclast/odontoclast activity, altered periodontal
structures, drug-induced root resorption and rebound effects after cessation of
anti-resorptive treatment, chemotherapy, exposure to pets or viral infections,
and other factors such as inflammatory conditions or trauma. To determine the
causative factors, at minimum, a comprehensive health history should be
collected for all patients by dental care providers, discussed with other
health care providers and appropriate collaborations established. The examples
highlighted in this perspective emphasize the need for transdisciplinary
research collaborations coupled with integrated management strategies between
medicine and dentistry in order to identify cause(s) early and improve clinical
outcomes.",2021-01-12T16:30:32Z,http://arxiv.org/abs/2101.04583v1,periodontitis
"Adjusting for informative cluster size in pseudo-value based regression
  approaches with clustered time to event data","Samuel Anyaso-Samuel, Somnath Datta","Informative cluster size (ICS) arises in situations with clustered data where
a latent relationship exists between the number of participants in a cluster
and the outcome measures. Although this phenomenon has been sporadically
reported in statistical literature for nearly two decades now, further
exploration is needed in certain statistical methodologies to avoid potentially
misleading inferences. For inference about population quantities without
covariates, inverse cluster size reweightings are often employed to adjust for
ICS. Further, to study the effect of covariates on disease progression
described by a multistate model, the pseudo-value regression technique has
gained popularity in time-to-event data analysis. We seek to answer the
question: ""How to apply pseudo-value regression to clustered time-to-event data
when cluster size is informative?"" ICS adjustment by the reweighting method can
be performed in two steps; estimation of marginal functions of the multistate
model and fitting the estimating equations based on pseudo-value responses,
leading to four possible strategies. We present theoretical arguments and
thorough simulation experiments to ascertain the correct strategy for adjusting
for ICS. A further extension of our methodology is implemented to include
informativeness induced by the intra-cluster group size. We demonstrate the
methods in two real-world applications: (i) to determine predictors of tooth
survival in a periodontal study, and (ii) to identify indicators of ambulatory
recovery in spinal cord injury patients who participated in locomotor-training
rehabilitation.",2022-10-24T17:11:46Z,http://arxiv.org/abs/2210.13410v2,periodontitis
"Pseudo-value regression of clustered multistate current status data with
  informative cluster sizes","Samuel Anyaso-Samuel, Dipankar Bandyopadhyay, Somnath Datta","Multistate current status (CS) data presents a more severe form of censoring
due to the single observation of study participants transitioning through a
sequence of well-defined disease states at random inspection times. Moreover,
these data may be clustered within specified groups, and informativeness of the
cluster sizes may arise due to the existing latent relationship between the
transition outcomes and the cluster sizes. Failure to adjust for this
informativeness may lead to a biased inference. Motivated by a clinical study
of periodontal disease (PD), we propose an extension of the pseudo-value
approach to estimate covariate effects on the state occupation probabilities
(SOP) for these clustered multistate CS data with informative cluster or
intra-cluster group sizes. In our approach, the proposed pseudo-value technique
initially computes marginal estimators of the SOP utilizing nonparametric
regression. Next, the estimating equations based on the corresponding
pseudo-values are reweighted by functions of the cluster sizes to adjust for
informativeness. We perform a variety of simulation studies to study the
properties of our pseudo-value regression based on the nonparametric marginal
estimators under different scenarios of informativeness. For illustration, the
method is applied to the motivating PD dataset, which encapsulates the complex
data-generation mechanism.",2022-11-20T01:24:27Z,http://arxiv.org/abs/2211.10839v2,periodontitis
"Towards Earlier Detection of Oral Diseases On Smartphones Using Oral and
  Dental RGB Images","Ayush Garg, Julia Lu, Anika Maji","Oral diseases such as periodontal (gum) diseases and dental caries (cavities)
affect billions of people across the world today. However, previous
state-of-the-art models have relied on X-ray images to detect oral diseases,
making them inaccessible to remote monitoring, developing countries, and
telemedicine. To combat this overuse of X-ray imagery, we propose a lightweight
machine learning model capable of detecting calculus (also known as hardened
plaque or tartar) in RGB images while running efficiently on low-end devices.
The model, a modified MobileNetV3-Small neural network transfer learned from
ImageNet, achieved an accuracy of 72.73% (which is comparable to
state-of-the-art solutions) while still being able to run on mobile devices due
to its reduced memory requirements and processing times. A ResNet34-based model
was also constructed and achieved an accuracy of 81.82%. Both of these models
were tested on a mobile app, demonstrating their potential to limit the number
of serious oral disease cases as their predictions can help patients schedule
appointments earlier without the need to go to the clinic.",2023-08-30T02:01:19Z,http://arxiv.org/abs/2308.15705v1,periodontitis
"Statistical validation of a deep learning algorithm for dental anomaly
  detection in intraoral radiographs using paired data","Pieter Van Leemput, Johannes Keustermans, Wouter Mollemans","This article describes the clinical validation study setup, statistical
analysis and results for a deep learning algorithm which detects dental
anomalies in intraoral radiographic images, more specifically caries, apical
lesions, root canal treatment defects, marginal defects at crown restorations,
periodontal bone loss and calculus. The study compares the detection
performance of dentists using the deep learning algorithm to the prior
performance of these dentists evaluating the images without algorithmic
assistance. Calculating the marginal profit and loss of performance from the
annotated paired image data allows for a quantification of the hypothesized
change in sensitivity and specificity. The statistical significance of these
results is extensively proven using both McNemar's test and the binomial
hypothesis test. The average sensitivity increases from $60.7\%$ to $85.9\%$,
while the average specificity slightly decreases from $94.5\%$ to $92.7\%$. We
prove that the increase of the area under the localization ROC curve (AUC) is
significant (from $0.60$ to $0.86$ on average), while the average AUC is
bounded by the $95\%$ confidence intervals ${[}0.54, 0.65{]}$ and ${[}0.82,
0.90{]}$. When using the deep learning algorithm for diagnostic guidance, the
dentist can be $95\%$ confident that the average true population sensitivity is
bounded by the range $79.6\%$ to $91.9\%$. The proposed paired data setup and
statistical analysis can be used as a blueprint to thoroughly test the effect
of a modality change, like a deep learning based detection and/or segmentation,
on radiographic images.",2024-02-01T13:46:36Z,http://arxiv.org/abs/2402.14022v1,periodontitis
"PRAD: Periapical Radiograph Analysis Dataset and Benchmark Model
  Development","Zhenhuan Zhou, Yuchen Zhang, Ruihong Xu, Xuansen Zhao, Tao Li","Deep learning (DL), a pivotal technology in artificial intelligence, has
recently gained substantial traction in the domain of dental auxiliary
diagnosis. However, its application has predominantly been confined to imaging
modalities such as panoramic radiographs and Cone Beam Computed Tomography,
with limited focus on auxiliary analysis specifically targeting Periapical
Radiographs (PR). PR are the most extensively utilized imaging modality in
endodontics and periodontics due to their capability to capture detailed local
lesions at a low cost. Nevertheless, challenges such as resolution limitations
and artifacts complicate the annotation and recognition of PR, leading to a
scarcity of publicly available, large-scale, high-quality PR analysis datasets.
This scarcity has somewhat impeded the advancement of DL applications in PR
analysis. In this paper, we present PRAD-10K, a dataset for PR analysis.
PRAD-10K comprises 10,000 clinical periapical radiograph images, with
pixel-level annotations provided by professional dentists for nine distinct
anatomical structures, lesions, and artificial restorations or medical devices,
We also include classification labels for images with typical conditions or
lesions. Furthermore, we introduce a DL network named PRNet to establish
benchmarks for PR segmentation tasks. Experimental results demonstrate that
PRNet surpasses previous state-of-the-art medical image segmentation models on
the PRAD-10K dataset. The codes and dataset will be made publicly available.",2025-04-10T13:58:58Z,http://arxiv.org/abs/2504.07760v1,periodontitis
"A reference-invariant health disparity index based on Rényi
  divergence",Makram Talih,"One of four overarching goals of Healthy People 2020 (HP2020) is to achieve
health equity, eliminate disparities, and improve the health of all groups. In
health disparity indices (HDIs) such as the mean log deviation (MLD) and Theil
index (TI), disparities are relative to the population average, whereas in the
index of disparity (IDisp) the reference is the group with the least adverse
health outcome. Although the latter may be preferable, identification of a
reference group can be affected by statistical reliability. To address this
issue, we propose a new HDI, the R\'{e}nyi index (RI), which is
reference-invariant. When standardized, the RI extends the Atkinson index,
where a disparity aversion parameter can incorporate societal values associated
with health equity. In addition, both the MLD and TI are limiting cases of the
RI. Also, a symmetrized R\'{e}nyi index (SRI) can be constructed, resulting in
a symmetric measure in the two distributions whose relative entropy is being
evaluated. We discuss alternative symmetric and reference-invariant HDIs
derived from the generalized entropy (GE) class and the Bregman divergence, and
argue that the SRI is more robust than its GE-based counterpart to small
changes in the distribution of the adverse health outcome. We evaluate the
design-based standard errors and bootstrapped sampling distributions for the
SRI, and illustrate the proposed methodology using data from the National
Health and Nutrition Examination Survey (NHANES) on the 2001-04 prevalence of
moderate or severe periodontitis among adults aged 45-74, which track Oral
Health objective OH-5 in HP2020. Such data, which use a binary individual-level
outcome variable, are typical of HP2020 data.",2013-12-09T10:08:09Z,http://arxiv.org/abs/1312.2363v1,periodontitis
