title,authors,summary,published,link,keyword_used
"The Carina Nebula and Gum 31 molecular complex: II. The distribution of
  the atomic gas revealed in unprecedented detail","David Rebolledo, Anne J. Green, Michael Burton, Kate Brooks, Shari L. Breen, B. M. Gaensler, Yanett Contreras, Catherine Braiding, Cormac Purcell","We report high spatial resolution observations of the HI 21cm line in the
Carina Nebula and the Gum 31 region obtained with the Australia Telescope
Compact Array. The observations covered $\sim$ 12 deg$^2$ centred on $l=
287.5\deg,b = -1\deg$, achieving an angular resolution of $\sim $ 35
arcseconds. The HI map revealed complex filamentary structures across a wide
range of velocities. Several ""bubbles"" are clearly identified in the Carina
Nebula Complex, produced by the impact of the massive star clusters located in
this region. An HI absorption profile obtained towards the strong extragalactic
radio source PMN J1032--5917 showed the distribution of the cold component of
the atomic gas along the Galactic disk, with the Sagittarius-Carina and Perseus
spiral arms clearly distinguishable. Preliminary calculations of the optical
depth and spin temperatures of the cold atomic gas show that the HI line is
opaque ($\tau \gtrsim$ 2) at several velocities in the Sagittarius-Carina
spiral arm. The spin temperature is $\sim100$ K in the regions with the highest
optical depth, although this value might be lower for the saturated components.
The atomic mass budget of Gum 31 is $\sim35 \%$ of the total gas mass. HI self
absorption features have molecular counterparts and good spatial correlation
with the regions of cold dust as traced by the infrared maps. We suggest that
in Gum 31 regions of cold temperature and high density are where the atomic to
molecular gas phase transition is likely to be occurring.",2017-08-09T15:08:05Z,http://arxiv.org/abs/1708.02864v1,gum disease
"Kinematics of the Young Stellar Objects associated with the Cometary
  Globules in the Gum Nebula","Rumpa Choudhury, H. C. Bhatt","An analysis of proper motion measurements of the Young Stellar Objects (YSOs)
associated with the Cometary Globules (CGs) in the Gum Nebula is presented.
While earlier studies based on the radial velocity measurements of the CGs
suggested expansion of the system of the CGs, the observed proper motion of the
YSOs shows no evidence for expansion. In particular the kinematics of two YSOs
embedded in CGs is inconsistent with the supernova explosion of the companion
of $\zeta$ Pup about 1.5 Myr ago as the cause of the expansion of the CG
system. YSOs associated with the CGs share the average proper motion of the
member stars of the Vela OB2 association. A few YSOs that have relatively large
proper motions are found to show relatively low infrared excesses.",2008-11-26T18:19:52Z,http://arxiv.org/abs/0811.4389v1,gum disease
Guided Upsampling Network for Real-Time Semantic Segmentation,Davide Mazzini,"Semantic segmentation architectures are mainly built upon an encoder-decoder
structure. These models perform subsequent downsampling operations in the
encoder. Since operations on high-resolution activation maps are
computationally expensive, usually the decoder produces output segmentation
maps by upsampling with parameters-free operators like bilinear or
nearest-neighbor. We propose a Neural Network named Guided Upsampling Network
which consists of a multiresolution architecture that jointly exploits
high-resolution and large context information. Then we introduce a new module
named Guided Upsampling Module (GUM) that enriches upsampling operators by
introducing a learnable transformation for semantic maps. It can be plugged
into any existing encoder-decoder architecture with little modifications and
low additional computation cost. We show with quantitative and qualitative
experiments how our network benefits from the use of GUM module. A
comprehensive set of experiments on the publicly available Cityscapes dataset
demonstrates that Guided Upsampling Network can efficiently process
high-resolution images in real-time while attaining state-of-the art
performances.",2018-07-19T14:40:14Z,http://arxiv.org/abs/1807.07466v1,gum disease
"Elinvar effect in $β-$Ti simulated by on-the-fly trained moment
  tensor potential","Alexander V. Shapeev, Evgeny V. Podryabinkin, Konstantin Gubaev, Ferenc Tasnádi, Igor A. Abrikosov","A combination of quantum mechanics calculations with machine learning (ML)
techniques can lead to a paradigm shift in our ability to predict materials
properties from first principles. Here we show that on-the-fly training of an
interatomic potential described through moment tensors provides the same
accuracy as state-of-the-art {\it ab inito} molecular dynamics in predicting
high-temperature elastic properties of materials with two orders of magnitude
less computational effort. Using the technique, we investigate high-temperature
bcc phase of titanium and predict very weak, Elinvar, temperature dependence of
its elastic moduli, similar to the behavior of the so-called GUM Ti-based
alloys [T. Sato {\ it et al.}, Science {\bf 300}, 464 (2003)]. Given the fact
that GUM alloys have complex chemical compositions and operate at room
temperature, Elinvar properties of elemental bcc-Ti observed in the wide
temperature interval 1100--1700 K is unique.",2020-05-09T06:10:34Z,http://arxiv.org/abs/2005.04375v1,gum disease
"OntoGUM: Evaluating Contextualized SOTA Coreference Resolution on 12
  More Genres","Yilun Zhu, Sameer Pradhan, Amir Zeldes","SOTA coreference resolution produces increasingly impressive scores on the
OntoNotes benchmark. However lack of comparable data following the same scheme
for more genres makes it difficult to evaluate generalizability to open domain
data. This paper provides a dataset and comprehensive evaluation showing that
the latest neural LM based end-to-end systems degrade very substantially out of
domain. We make an OntoNotes-like coreference dataset called OntoGUM publicly
available, converted from GUM, an English corpus covering 12 genres, using
deterministic rules, which we evaluate. Thanks to the rich syntactic and
discourse annotations in GUM, we are able to create the largest human-annotated
coreference corpus following the OntoNotes guidelines, and the first to be
evaluated for consistency with the OntoNotes scheme. Out-of-domain evaluation
across 12 genres shows nearly 15-20% degradation for both deterministic and
deep learning systems, indicating a lack of generalizability or covert
overfitting in existing coreference resolution models.",2021-06-02T04:42:51Z,http://arxiv.org/abs/2106.00933v2,gum disease
"Anatomy of OntoGUM--Adapting GUM to the OntoNotes Scheme to Evaluate
  Robustness of SOTA Coreference Algorithms","Yilun Zhu, Sameer Pradhan, Amir Zeldes","SOTA coreference resolution produces increasingly impressive scores on the
OntoNotes benchmark. However lack of comparable data following the same scheme
for more genres makes it difficult to evaluate generalizability to open domain
data. Zhu et al. (2021) introduced the creation of the OntoGUM corpus for
evaluating geralizability of the latest neural LM-based end-to-end systems.
This paper covers details of the mapping process which is a set of
deterministic rules applied to the rich syntactic and discourse annotations
manually annotated in the GUM corpus. Out-of-domain evaluation across 12 genres
shows nearly 15-20% degradation for both deterministic and deep learning
systems, indicating a lack of generalizability or covert overfitting in
existing coreference resolution models.",2021-10-12T03:52:49Z,http://arxiv.org/abs/2110.05727v1,gum disease
"Expressivity of Hidden Markov Chains vs. Recurrent Neural Networks from
  a system theoretic viewpoint","François Desbouvries, Yohan Petetin, Achille Salaün","Hidden Markov Chains (HMC) and Recurrent Neural Networks (RNN) are two well
known tools for predicting time series. Even though these solutions were
developed independently in distinct communities, they share some similarities
when considered as probabilistic structures. So in this paper we first consider
HMC and RNN as generative models, and we embed both structures in a common
generative unified model (GUM). We next address a comparative study of the
expressivity of these models. To that end we assume that the models are
furthermore linear and Gaussian. The probability distributions produced by
these models are characterized by structured covariance series, and as a
consequence expressivity reduces to comparing sets of structured covariance
series, which enables us to call for stochastic realization theory (SRT). We
finally provide conditions under which a given covariance series can be
realized by a GUM, an HMC or an RNN.",2022-08-17T09:23:41Z,http://arxiv.org/abs/2208.08175v1,gum disease
"Fine-tuning a Subtle Parsing Distinction Using a Probabilistic Decision
  Tree: the Case of Postnominal ""that"" in Noun Complement Clauses vs. Relative
  Clauses","Zineddine Tighidet, Nicolas Ballier","In this paper we investigated two different methods to parse relative and
noun complement clauses in English and resorted to distinct tags for their
corresponding that as a relative pronoun and as a complementizer. We used an
algorithm to relabel a corpus parsed with the GUM Treebank using Universal
Dependency. Our second experiment consisted in using TreeTagger, a
Probabilistic Decision Tree, to learn the distinction between the two
complement and relative uses of postnominal ""that"". We investigated the effect
of the training set size on TreeTagger accuracy and how representative the GUM
Treebank files are for the two structures under scrutiny. We discussed some of
the linguistic and structural tenets of the learnability of this distinction.",2022-12-05T20:52:41Z,http://arxiv.org/abs/2212.02591v1,gum disease
"Can we obtain significant success in RST discourse parsing by using
  Large Language Models?","Aru Maekawa, Tsutomu Hirao, Hidetaka Kamigaito, Manabu Okumura","Recently, decoder-only pre-trained large language models (LLMs), with several
tens of billion parameters, have significantly impacted a wide range of natural
language processing (NLP) tasks. While encoder-only or encoder-decoder
pre-trained language models have already proved to be effective in discourse
parsing, the extent to which LLMs can perform this task remains an open
research question. Therefore, this paper explores how beneficial such LLMs are
for Rhetorical Structure Theory (RST) discourse parsing. Here, the parsing
process for both fundamental top-down and bottom-up strategies is converted
into prompts, which LLMs can work with. We employ Llama 2 and fine-tune it with
QLoRA, which has fewer parameters that can be tuned. Experimental results on
three benchmark datasets, RST-DT, Instr-DT, and the GUM corpus, demonstrate
that Llama 2 with 70 billion parameters in the bottom-up strategy obtained
state-of-the-art (SOTA) results with significant differences. Furthermore, our
parsers demonstrated generalizability when evaluated on RST-DT, showing that,
in spite of being trained with the GUM corpus, it obtained similar performances
to those of existing parsers trained with RST-DT.",2024-03-08T05:34:29Z,http://arxiv.org/abs/2403.05065v1,gum disease
"A metrological framework for uncertainty evaluation in machine learning
  classification models","Samuel Bilson, Maurice Cox, Anna Pustogvar, Andrew Thompson","Machine learning (ML) classification models are increasingly being used in a
wide range of applications where it is important that predictions are
accompanied by uncertainties, including in climate and earth observation,
medical diagnosis and bioaerosol monitoring. The output of an ML classification
model is a type of categorical variable known as a nominal property in the
International Vocabulary of Metrology (VIM). However, concepts related to
uncertainty evaluation for nominal properties are not defined in the VIM, nor
is such evaluation addressed by the Guide to the Expression of Uncertainty in
Measurement (GUM). In this paper we propose a metrological conceptual
uncertainty evaluation framework for ML classification, and illustrate its use
in the context of two applications that exemplify the issues and have
significant societal impact, namely, climate and earth observation and medical
diagnosis. Our framework would enable an extension of the VIM and GUM to
uncertainty for nominal properties, which would make both applicable to ML
classification models.",2025-04-04T11:28:48Z,http://arxiv.org/abs/2504.03359v1,gum disease
870 micron continuum observations of the bubble-shaped nebula Gum 31,"N. U. Duronea, J. Vasquez, L. Gómez, C. E. Cappa, V. Firpo, C. H. López-Carballo, M. Rubio","We are presenting here a study of the cold dust in the infrared ring nebula
Gum 31. We aim at deriving the physical properties of the molecular gas and
dust associated with the nebula, and investigating its correlation with the
star formation in the region, that was probably triggered by the expansion of
the ionization front. We use 870 micron data obtained with LABOCA to map the
dust emission. The obtained LABOCA image was compared to archival IR,radio
continuum, and optical images. The 870 micron emission follows the 8 micron
(Spitzer), 250 micron, and 500 micron (Herschel) emission distributions showing
the classical morphology of a spherical shell. We use the 870 micron and 250
micron images to identify 60 dust clumps in the collected layers of molecular
gas using the Gaussclumps algorithm. The clumps have effective deconvolved
radii between 0.16 pc and 1.35 pc, masses between 70 Mo and 2800 Mo, and volume
densities between 1.1x10^3 cm^-3 and 2.04x10^5 cm^-3. The total mass of the
clumps is 37600 Mo. The dust temperature of the clumps is in the range from 21
K to 32 K, while inside the HII region reaches ~ 40 K. The clump mass
distribution is well-fitted by a power law dN/dlog(M/Mo) proportional to
M^(-alpha), with alpha=0.93+/-0.28. The slope differs from those obtained for
the stellar IMF in the solar neighborhood, suggesting that the clumps are not
direct progenitors of single stars/protostars. The mass-radius relationship for
the 41 clumps detected in the 870 microns emission shows that only 37% of them
lie in or above the high-mass star formation threshold, most of them having
candidate YSOs projected inside. A comparison of the dynamical age of the HII
region with the fragmentation time, allowed us to conclude that the collect and
collapse mechanism may be important for the star formation at the edge of Gum
31, although other processes may also be acting.",2015-06-26T17:07:34Z,http://arxiv.org/abs/1506.08160v2,gum disease
"The mechanism for the exceptionally high tear strength of carbon
  black/Hevea natural rubber vulcanizates","G. Rong, J. Jiang, N. Schmitz, L. Jia, G. R. Hamed","Natural rubber vucanizates containing 0-50 phr of a fine carbon black
(N115,d=27nm) were prepared and tensile strengths of normal (no pre-cut) and
edge pre-cut specimens were determined. Normal tensile strengths of all
vulcanizates were similar. At the relatively slow strain rate experienced
wholesale by normal uncut specimens, all vulcanizates, prior to crack
initiation, strain-crystallized sufficiently to be strong. However, pre-cut
specimens experience increased strain rate at a cut tip. Magnification of the
strain rate increases as cut depth c increases. Fracture in the gum NR and
vulcanizates with up to 14 phr of black occurred by simple forward crack growth
from a cut tip, and all exhibited a critical cut size, above which strength
dropped abruptly. Furthermore, for these lightly filled samples, strength and
critical cut size decreased with increased black content. This indicates less
strain-crystalliation before rupture of pre-cut specimens, when levels of black
are low. This effect is attributerd to rapid straining at a cut tip and
hindering of the chain mobility necessary for crystallization. When black
content was increased to 15 phr, with 1 mm<c<2 mm, about 50% of specimens
retained simple lateral fracture and were weak, but the other 50% developed
deviated cracks (knotty tearing) and were significantly stronger than
corresponding pre-cut gum specimens, especially at large c. High strength with
sufficient black levels are attributed to increased strain-crystallization and
super-blunting (multiple cracks) at a cut tip. These inhibit forward crack
growth. For carbon black to enhance strain-crystallization relative to the gum,
it appears there must be enough of it to form a bound rubber/black network. If
the black concentration is less than this percolation threshold,
strain-crystallization is hindered at a cut tip.",2019-05-23T18:25:37Z,http://arxiv.org/abs/1905.09857v1,gum disease
"The Carina Nebula and Gum 31 molecular complex: I. Molecular gas
  distribution, column densities and dust temperatures","David Rebolledo, Michael Burton, Anne Green, Catherine Braiding, Sergio Molinari, Graeme Wong, Rebecca Blackwell, Davide Elia, Eugenio Schisano","We report high resolution observations of the $^{12}$CO$(1\rightarrow0)$ and
$^{13}$CO$(1\rightarrow0)$ molecular lines in the Carina Nebula and the Gum 31
region obtained with the 22-m Mopra telescope as part of the The Mopra Southern
Galactic Plane CO Survey. We cover 8 deg$^2$ from $l = 285^{\circ}$ to
290$^{\circ}$, and from $b = -1.5^{\circ}$ to +0.5$^{\circ}$. The molecular gas
column density distributions from both tracers have a similar range of values.
By fitting a grey-body function to the observed infrared spectral energy
distribution from Herschel maps, we derive gas column densities and dust
temperatures. The gas column density has values in the range from $6.3\times\
10^{20}$ to $1.4\times 10^{23}$ cm$^{-2}$, while the dust temperature has
values in the range from 17 to 43 K. The gas column density derived from the
dust emission is approximately described by a log-normal function for a limited
range of column densities. A high-column density tail is clearly evident for
the gas column density distribution, which appears to be a common feature in
regions with active star formation. There are regional variations in the
fraction of the mass recovered by the CO emission lines with respect to the
total mass traced by the dust emission. These variations may be related to
changes in the radiation field strength, variation of the atomic to molecular
gas fraction across the observed region, differences in the CO molecule
abundance with respect to H$_{2}$, and evolutionary stage differences of the
molecular clouds that compose the Carina Nebula-Gum 31 complex.",2015-11-24T00:01:50Z,http://arxiv.org/abs/1511.07513v1,gum disease
"Dual origin of viscoelasticity in polymer-carbon black hydrogels: a
  rheometry and electrical spectroscopy study","Gauthier Legrand, Sébastien Manneville, Gareth H. McKinley, Thibaut Divoux","Nanocomposites formed by mixing nanoparticles and polymers offer a limitless
creative space for the design of functional advanced materials with a broad
range of applications in materials and biological sciences. Here we focus on
aqueous dispersions of hydrophobic colloidal soot particles, namely carbon
black (CB) dispersed with a sodium salt of carboxymethylcellulose (CMC), a food
additive known as cellulose gum that bears hydrophobic groups, which are liable
to bind physically to CB particles. Varying the relative content of CB
nanoparticles and cellulose gum allows us to explore a rich phase diagram that
includes a gel phase. We investigate this hydrogel using rheometry and
electrochemical impedance spectroscopy. CB-CMC hydrogels display two radically
different types of mechanical behaviors that are separated by a critical
CMC-to-CB mass ratio $r_c$. For $r<r_c$, i.e., for low CMC concentration, the
gel is electrically conductive and shows a glassy-like viscoelastic spectrum,
pointing to a microstructure composed of a percolated network of CB
nanoparticles decorated by CMC. In contrast, gels with CMC concentration larger
than $r_c$ are non-conductive, indicating that the CB nanoparticles are
dispersed in the cellulose gum matrix as isolated clusters, and act as physical
crosslinkers of the CMC network, hence providing mechanical rigidity to the
composite. Moreover, in the concentration range, $r>r_c$ CB-CMC gels display a
power-law viscoelastic spectrum that depends strongly on the CMC concentration.
These relaxation spectra can be rescaled onto a master curve that exhibits a
power-law scaling in the high-frequency limit, with an exponent that follows
Zimm theory, showing that CMC plays a key role in the gel viscoelastic
properties for $r>r_c$. Our results offer a characterization of CB-CMC
dispersions that will be useful for designing nanocomposites based on
hydrophobic interactions.",2022-10-07T15:04:10Z,http://arxiv.org/abs/2210.03606v1,gum disease
Measurement uncertainty in surface flatness measurement,H. L. Thang,"Flatness of a plate is a parameter has been put under consideration for long
time. Factors influencing the accuracy of this parameter have been recognized
and examined carefully but placed scatterringly. Beside that those reports have
not been always in harmonization with Guide for expression of uncertainty
measurement (GUM). Furthermore, mathematical equations describing clearly the
flatness measurement have not been seen in those reports also. We have
collected those influencing factors for systematic reference purpose,
re-written the equation describing the profile measurement of the plate
topography, and proposed an equation for flatness determination. An
illustrative numerical example will be also shown.",2011-11-29T10:43:31Z,http://arxiv.org/abs/1111.6758v1,gum disease
"New Approach to translation of Isolated Units in English-Korean Machine
  Translation","Kim Song Jon, An Hae Gum","It is the most effective way for quick translation of tremendous amount of
explosively increasing science and technique information material to develop a
practicable machine translation system and introduce it into translation
practice. This essay treats problems arising from translation of isolated units
on the basis of the practical materials and experiments obtained in the
development and introduction of English-Korean machine translation system. In
other words, this essay considers establishment of information for isolated
units and their Korean equivalents and word order.",2015-06-23T08:26:50Z,http://arxiv.org/abs/1506.06904v1,gum disease
"Study of visual processing techniques for dynamic speckles: a
  comparative analysis","Amit Chatterjee, Jitendra Dhanotiya, Vimal Bhatia, Shashi Prakash","Main visual techniques used to obtain information from speckle patterns are
Fujii method, generalized difference, weighted generalized difference, mean
windowed difference, structural function (SF), modified SF, etc. In this work,
a comparative analysis of major visual techniques for natural gum sample is
carried out. Obtained results conclusively establish SF based method as an
optimum tool for visual inspection of dynamic speckle data.",2021-06-16T13:15:04Z,http://arxiv.org/abs/2106.15507v1,gum disease
GAMBIT: The Global and Modular BSM Inference Tool,Tomas E. Gonzalo,"In this conference paper I present GAMBIT , the Global and Modular BSM
Inference Tool. I describe the various components of GAMBIT , its modules and
interfaces to external tools, as well as a brief summary of the most recent
results. In addition I introduce for the first time GUM , the GAMBIT Universal
Model Machine, a tool created to auto-generate GAMBIT code for any BSM model
from the most popular Lagrangian-level tools, FeynRules and SARAH.",2021-05-07T11:16:23Z,http://arxiv.org/abs/2105.03165v1,gum disease
"Propagation of Measurement and Model Uncertainties through Multiline TRL
  Calibration","Ziad Hatab, Michael Gadringer, Wolfgang Bösch","In this work, we present a linear uncertainty (LU) propagation treatment of
measurement and model uncertainties in multiline thru-reflect-line (TRL)
calibration. The proposed method is in accordance with the ISO Guide to the
Expression of Uncertainty in Measurement (GUM). We demonstrate with numerical
simulation based on the Monte Carlo (MC) method that our proposed LU method
delivers identical uncertainty as the MC method but in a more efficient way.",2022-06-21T09:16:41Z,http://arxiv.org/abs/2206.10209v2,gum disease
"GCDT: A Chinese RST Treebank for Multigenre and Multilingual Discourse
  Parsing","Siyao Peng, Yang Janet Liu, Amir Zeldes","A lack of large-scale human-annotated data has hampered the hierarchical
discourse parsing of Chinese. In this paper, we present GCDT, the largest
hierarchical discourse treebank for Mandarin Chinese in the framework of
Rhetorical Structure Theory (RST). GCDT covers over 60K tokens across five
genres of freely available text, using the same relation inventory as
contemporary RST treebanks for English. We also report on this dataset's
parsing experiments, including state-of-the-art (SOTA) scores for Chinese RST
parsing and RST parsing on the English GUM dataset, using cross-lingual
training in Chinese and English with multilingual embeddings.",2022-10-19T10:27:41Z,http://arxiv.org/abs/2210.10449v1,gum disease
New Young Star Candidates in CG4 and Sa101,"L. M. Rebull, C. H. Johnson, V. Hoette, J. S. Kim, S. Laine, M. Foster, R. Laher, M. Legassie, C. R. Mallory, K. McCarron, W. H. Sherry","The CG4 and Sa101 regions together cover a region of ~0.5 square degree in
the vicinity of a ""cometary globule"" that is part of the Gum Nebula. There are
seven previously identified young stars in this region; we have searched for
new young stars using mid- and far-infrared data (3.6 to 70 microns) from the
Spitzer Space Telescope, combined with ground-based optical data and
near-infrared data from the Two-Micron All-Sky Survey (2MASS). We find infrared
excesses in all 6 of the previously identified young stars in our maps, and we
identify 16 more candidate young stars based on apparent infrared excesses.
Most (73%) of the new young stars are Class II objects. There is a tighter
grouping of young stars and young star candidates in the Sa101 region, in
contrast to the CG4 region, where there are fewer young stars and young star
candidates, and they are more dispersed. Few likely young objects are found in
the ""fingers"" of the dust being disturbed by the ionization front from the
heart of the Gum Nebula.",2011-05-05T21:36:15Z,http://arxiv.org/abs/1105.1180v1,gum disease
Interstellar reddening towards six small areas in Puppis-Vela,G. A. P. Franco,"We investigate the distribution of the interstellar dust towards six small
volumes of the sky in the region of the Gum nebula. New high-quality
four-colour uvby and H\beta\ Str\""omgren photometry obtained for 352 stars in
six selected areas of Kapteyn, complemented with data obtained in a previous
investigation for two of these areas, were used to estimate the colour excess
and distance to these objects. The obtained colour excess versus distance
diagrams, complemented with other information, when available, were analysed in
order to infer the properties of the interstellar medium permeating the
observed volumes. On the basis of the overall standard deviation in the
photometric measurements, we estimate that colour excesses and distances are
determined with an accuracy of 0.010 mag and better than 30%, respectively, for
a sample of 520 stars. A comparison with 37 stars in common with the new
Hipparcos catalogue attests to the high quality of the photometric distance
determination. The obtained colour excess versus distance diagrams testify to
the low density volume towards the observed lines-of-sight. Very few stars out
to distances of 1 kpc from the Sun have colour excesses larger than E(b-y) =
0.1 mag. In spite of the low density character of the interstellar medium
towards the Puppis-Vela direction, the obtained reddening as a function of the
distance indicates that two or more interstellar structures are crossed towards
the observed lines-of-sight. One of these structures may be associated with the
very low density wall of the Local Cavity, which has a distance of 100-150 pc
from the Sun. Another structure might be related to the Gum nebula, and if so,
its front face would be located at about 350 pc from the Sun.",2012-05-17T10:49:49Z,http://arxiv.org/abs/1205.3901v1,gum disease
"Chandra X-ray observation of the HII region Gum 31 in the Carina Nebula
  complex","T. Preibisch, M. Mehlhorn, L. Townsley, P. Broos, T. Ratzka","(abridged) We used the Chandra observatory to perform a deep (70 ksec) X-ray
observation of the Gum 31 region and detected 679 X-ray point sources. This
extends and complements the X-ray survey of the central Carina nebula regions
performed in the Chandra Carina Complex Project. Using deep near-infrared
images from our recent VISTA survey of the Carina nebula complex, our Spitzer
point-source catalog, and optical archive data, we identify counterparts for
75% of these X-ray sources. Their spatial distribution shows two major
concentrations, the central cluster NGC 3324 and a partly embedded cluster in
the southern rim of the HII region, but majority of X-ray sources constitute a
rather homogeneously distributed population of young stars. Our color-magnitude
diagram analysis suggests ages of ~1-2 Myr for the two clusters, whereas the
distributed population shows a wider age range up to ~10 Myr. We also identify
previously unknown companions to two of the three O-type members of NGC 3324
and detect diffuse X-ray emission in the region. Our results suggests that the
observed region contains about 4000 young stars in total. The distributed
population is probably part of the widely distributed population of ~ 1-10 Myr
old stars, that was identified in the CCCP area. This implies that the global
stellar configuration of the Carina nebula complex is a very extended stellar
association, in which the (optically prominent) clusters contain only a
minority of the stellar population.",2014-03-27T14:19:21Z,http://arxiv.org/abs/1403.7047v1,gum disease
"Silicone incorporation into an esterquat based fabric softener in
  presence of guar polymers","Evdokia K. Oikonomou, Camille Grandisson, Konstantin Golemanov, Ritu Ahuja, Jean-Franccois Berret","Fabric softeners are widely used to make clothes soft and impart nice smell.
Household conditioners are water-based formulations consisting of quaternary
ammonium surfactants assembled in vesicles. On the other hand, formulations
used for textiles finishing are typically silicone oil emulsions. Here, these
technologies are combined in a novel industrial formulation which contains both
surfactant vesicles and silicone oil. In particular, we insert an
amino-modified silicone oil into a recently developed softener comprising
vesicles of an esterquat and guar polymers. Two strategies based on the use of
esterquat or guar gum as stabilizers for the silicone incorporation in the
fabric softener are proposed. Dynamic light scattering (DLS), cryogenic
transmission electron microscopy (cryoTEM), optical and fluorescent microscopy
are applied to study the stability and the insertion of the silicone oil into
the softener. It is shown that silicone oil is stabilized by the surfactant and
the guar gum in nano- or micro-metric droplets. The vesicles structure and
properties are not affected by the silicone oil while the formulation stability
is preserved. These findings suggest that the proposed route for adding
silicone oil into a topical conditioner is a promising route for multipurpose
fabric softener development.",2021-01-18T21:01:43Z,http://arxiv.org/abs/2101.07326v1,gum disease
Modeling the systematic behavior at the micro and nano length scale,Danilo Quagliotti,"The brisk progression of the industrial digital innovation, leading to high
degree of automation and big data transfer in manufacturing technologies,
demands continuous development of appropriate off-line metrology methods to
support processes' quality with a tolerable assessment of the measurement
uncertainty. On the one hand specific-area references propose methods that are
not yet well optimized to the changed background, and on the other,
international general recommendations guide to effective uncertainty
evaluation, but suggesting procedures that are not necessarily proven efficient
at the micro- and nano-dimensional scale. The well-known GUM approach (i.e.
frequentist statistics) was analyzed with the aim to test consistently its
applicability to micro/nano dimensional and surface topography measurements.
The investigation assessed three different clarifying situations, giving rise
to consistent model equations, and to the achievement of the traceability. The
choice of the cases provided a number of influence factors, which are typical
liabilities at the micro and nano-length scale, and that have been related to
the correction of the systematic behavior, viz. the amount of repeated
measurements, the time sequence of the acquired micrographs and the instruments
used. Such approach allowed the successful implementation of the GUM approach
to micro/nano dimensional and topographic measurements, and also the appraisal
of the level of efficacy of the method, its application limits and hints on
possible future developments.",2021-07-27T20:25:48Z,http://arxiv.org/abs/2107.13075v1,gum disease
