title,authors,summary,published,link,keyword_used
S-R2F2U-Net: A single-stage model for teeth segmentation,"Mrinal Kanti Dhar, Mou Deb","Precision tooth segmentation is crucial in the oral sector because it
provides location information for orthodontic therapy, clinical diagnosis, and
surgical treatments. In this paper, we investigate residual, recurrent, and
attention networks to segment teeth from panoramic dental images. Based on our
findings, we suggest three single-stage models: Single Recurrent R2U-Net
(S-R2U-Net), Single Recurrent Filter Double R2U-Net (S-R2F2U-Net), and Single
Recurrent Attention Enabled Filter Double (S-R2F2-Attn-U-Net). Particularly,
S-R2F2U-Net outperforms state-of-the-art models in terms of accuracy and dice
score. A hybrid loss function combining the cross-entropy loss and dice loss is
used to train the model. In addition, it reduces around 45% of model parameters
compared to the R2U-Net model. Models are trained and evaluated on a benchmark
dataset containing 1500 dental panoramic X-ray images. S-R2F2U-Net achieves
97.31% of accuracy and 93.26% of dice score, showing superiority over the
state-of-the-art methods. Codes are available at
https://github.com/mrinal054/teethSeg_sr2f2u-net.git.",2022-04-06T17:07:09Z,http://arxiv.org/abs/2204.02939v2,orthodontics
"Radious: Unveiling the Enigma of Dental Radiology with BEIT Adaptor and
  Mask2Former in Semantic Segmentation","Mohammad Mashayekhi, Sara Ahmadi Majd, Arian Amiramjadi, Babak Mashayekhi","X-ray images are the first steps for diagnosing and further treating dental
problems. So, early diagnosis prevents the development and increase of oral and
dental diseases. In this paper, we developed a semantic segmentation algorithm
based on BEIT adaptor and Mask2Former to detect and identify teeth, roots, and
multiple dental diseases and abnormalities such as pulp chamber, restoration,
endodontics, crown, decay, pin, composite, bridge, pulpitis, orthodontics,
radicular cyst, periapical cyst, cyst, implant, and bone graft material in
panoramic, periapical, and bitewing X-ray images. We compared the result of our
algorithm to two state-of-the-art algorithms in image segmentation named:
Deeplabv3 and Segformer on our own data set. We discovered that Radious
outperformed those algorithms by increasing the mIoU scores by 9% and 33% in
Deeplabv3+ and Segformer, respectively.",2023-05-10T15:15:09Z,http://arxiv.org/abs/2305.06236v1,orthodontics
"Enhanced Masked Image Modeling for Analysis of Dental Panoramic
  Radiographs","Amani Almalki, Longin Jan Latecki","The computer-assisted radiologic informative report has received increasing
research attention to facilitate diagnosis and treatment planning for dental
care providers. However, manual interpretation of dental images is limited,
expensive, and time-consuming. Another barrier in dental imaging is the limited
number of available images for training, which is a challenge in the era of
deep learning. This study proposes a novel self-distillation (SD) enhanced
self-supervised learning on top of the masked image modeling (SimMIM)
Transformer, called SD-SimMIM, to improve the outcome with a limited number of
dental radiographs. In addition to the prediction loss on masked patches,
SD-SimMIM computes the self-distillation loss on the visible patches. We apply
SD-SimMIM on dental panoramic X-rays for teeth numbering, detection of dental
restorations and orthodontic appliances, and instance segmentation tasks. Our
results show that SD-SimMIM outperforms other self-supervised learning methods.
Furthermore, we augment and improve the annotation of an existing dataset of
panoramic X-rays.",2023-06-18T19:20:38Z,http://arxiv.org/abs/2306.10623v1,orthodontics
ToothSegNet: Image Degradation meets Tooth Segmentation in CBCT Images,"Jiaxiang Liu, Tianxiang Hu, Yang Feng, Wanghui Ding, Zuozhu Liu","In computer-assisted orthodontics, three-dimensional tooth models are
required for many medical treatments. Tooth segmentation from cone-beam
computed tomography (CBCT) images is a crucial step in constructing the models.
However, CBCT image quality problems such as metal artifacts and blurring
caused by shooting equipment and patients' dental conditions make the
segmentation difficult. In this paper, we propose ToothSegNet, a new framework
which acquaints the segmentation model with generated degraded images during
training. ToothSegNet merges the information of high and low quality images
from the designed degradation simulation module using channel-wise cross fusion
to reduce the semantic gap between encoder and decoder, and also refines the
shape of tooth prediction through a structural constraint loss. Experimental
results suggest that ToothSegNet produces more precise segmentation and
outperforms the state-of-the-art medical image segmentation methods.",2023-07-05T01:41:24Z,http://arxiv.org/abs/2307.01979v1,orthodontics
"PainSeeker: An Automated Method for Assessing Pain in Rats Through
  Facial Expressions","Liu Liu, Guang Li, Dingfan Deng, Jinhua Yu, Yuan Zong","In this letter, we aim to investigate whether laboratory rats' pain can be
automatically assessed through their facial expressions. To this end, we began
by presenting a publicly available dataset called RatsPain, consisting of 1,138
facial images captured from six rats that underwent an orthodontic treatment
operation. Each rat' facial images in RatsPain were carefully selected from
videos recorded either before or after the operation and well labeled by eight
annotators according to the Rat Grimace Scale (RGS). We then proposed a novel
deep learning method called PainSeeker for automatically assessing pain in rats
via facial expressions. PainSeeker aims to seek pain-related facial local
regions that facilitate learning both pain discriminative and head pose robust
features from facial expression images. To evaluate the PainSeeker, we
conducted extensive experiments on the RatsPain dataset. The results
demonstrate the feasibility of assessing rats' pain from their facial
expressions and also verify the effectiveness of the proposed PainSeeker in
addressing this emerging but intriguing problem. The RasPain dataset can be
freely obtained from https://github.com/xhzongyuan/RatsPain.",2023-11-06T15:49:11Z,http://arxiv.org/abs/2311.03205v1,orthodontics
FDNet: Feature Decoupled Segmentation Network for Tooth CBCT Image,"Xiang Feng, Chengkai Wang, Chengyu Wu, Yunxiang Li, Yongbo He, Shuai Wang, Yaiqi Wang","Precise Tooth Cone Beam Computed Tomography (CBCT) image segmentation is
crucial for orthodontic treatment planning. In this paper, we propose FDNet, a
Feature Decoupled Segmentation Network, to excel in the face of the variable
dental conditions encountered in CBCT scans, such as complex artifacts and
indistinct tooth boundaries. The Low-Frequency Wavelet Transform (LF-Wavelet)
is employed to enrich the semantic content by emphasizing the global structural
integrity of the teeth, while the SAM encoder is leveraged to refine the
boundary delineation, thus improving the contrast between adjacent dental
structures. By integrating these dual aspects, FDNet adeptly addresses the
semantic gap, providing a detailed and accurate segmentation. The framework's
effectiveness is validated through rigorous benchmarks, achieving the top Dice
and IoU scores of 85.28% and 75.23%, respectively. This innovative decoupling
of semantic and boundary features capitalizes on the unique strengths of each
element to elevate the quality of segmentation performance.",2023-11-11T12:00:24Z,http://arxiv.org/abs/2311.06551v2,orthodontics
Boundary feature fusion network for tooth image segmentation,"Dongping Zhang, Zheng Li, Fangao Zeng, Yutong Wei","Tooth segmentation is a critical technology in the field of medical image
segmentation, with applications ranging from orthodontic treatment to human
body identification and dental pathology assessment. Despite the development of
numerous tooth image segmentation models by researchers, a common shortcoming
is the failure to account for the challenges of blurred tooth boundaries.
Dental diagnostics require precise delineation of tooth boundaries. This paper
introduces an innovative tooth segmentation network that integrates boundary
information to address the issue of indistinct boundaries between teeth and
adjacent tissues. This network's core is its boundary feature extraction
module, which is designed to extract detailed boundary information from
high-level features. Concurrently, the feature cross-fusion module merges
detailed boundary and global semantic information in a synergistic way,
allowing for stepwise layer transfer of feature information. This method
results in precise tooth segmentation. In the most recent STS Data Challenge,
our methodology was rigorously tested and received a commendable overall score
of 0.91. When compared to other existing approaches, this score demonstrates
our method's significant superiority in segmenting tooth boundaries.",2024-09-06T02:12:21Z,http://arxiv.org/abs/2409.03982v1,orthodontics
"Evaluating the Suitability of Different Intraoral Scan Resolutions for
  Deep Learning-Based Tooth Segmentation","Daron Weekley, Jace Duckworth, Anastasiia Sukhanova, Ananya Jana","Intraoral scans are widely used in digital dentistry for tasks such as dental
restoration, treatment planning, and orthodontic procedures. These scans
contain detailed topological information, but manual annotation of these scans
remains a time-consuming task. Deep learning-based methods have been developed
to automate tasks such as tooth segmentation. A typical intraoral scan contains
over 200,000 mesh cells, making direct processing computationally expensive.
Models are often trained on downsampled versions, typically with 10,000 or
16,000 cells. Previous studies suggest that downsampling may degrade
segmentation accuracy, but the extent of this degradation remains unclear.
Understanding the extent of degradation is crucial for deploying ML models on
edge devices. This study evaluates the extent of performance degradation with
decreasing resolution. We train a deep learning model (PointMLP) on intraoral
scans decimated to 16K, 10K, 8K, 6K, 4K, and 2K mesh cells. Models trained at
lower resolutions are tested on high-resolution scans to assess performance.
Our goal is to identify a resolution that balances computational efficiency and
segmentation accuracy.",2025-02-26T19:30:29Z,http://arxiv.org/abs/2502.19515v1,orthodontics
"GeoT: Geometry-guided Instance-dependent Transition Matrix for
  Semi-supervised Tooth Point Cloud Segmentation","Weihao Yu, Xiaoqing Guo, Chenxin Li, Yifan Liu, Yixuan Yuan","Achieving meticulous segmentation of tooth point clouds from intra-oral scans
stands as an indispensable prerequisite for various orthodontic applications.
Given the labor-intensive nature of dental annotation, a significant amount of
data remains unlabeled, driving increasing interest in semi-supervised
approaches. One primary challenge of existing semi-supervised medical
segmentation methods lies in noisy pseudo labels generated for unlabeled data.
To address this challenge, we propose GeoT, the first framework that employs
instance-dependent transition matrix (IDTM) to explicitly model noise in pseudo
labels for semi-supervised dental segmentation. Specifically, to handle the
extensive solution space of IDTM arising from tens of thousands of dental
points, we introduce tooth geometric priors through two key components:
point-level geometric regularization (PLGR) to enhance consistency between
point adjacency relationships in 3D and IDTM spaces, and class-level geometric
smoothing (CLGS) to leverage the fixed spatial distribution of tooth categories
for optimal IDTM estimation. Extensive experiments performed on the public
Teeth3DS dataset and private dataset demonstrate that our method can make full
utilization of unlabeled data to facilitate segmentation, achieving performance
comparable to fully supervised methods with only $20\%$ of the labeled data.",2025-03-21T09:43:57Z,http://arxiv.org/abs/2503.16976v1,orthodontics
"A simulator for maxillo-facial surgery integrating cephalometry and
  orthodontia","Georges Bettega, Yohan Payan, Benoit Mollard, Anthony Boyer, Bernard Raphaël, Stéphane Lavallee","Objectives : This paper presents a new simulator for maxillo-facial surgery,
that gathers the dental and the maxillo-facial analyses together into a single
computer-assisted procedure. The idea is first to propose a repositioning of
the maxilla, via the introduction of a 3D cephalometry, applied to a 3D virtual
model of the patient's skull. Then, orthodontic data are integrated into this
model, thanks to optical measurements of teeth plaster casts. Materials and
Methods : The feasibility of the maxillo-facial demonstrator was first
evaluated on a dry skull. To simulate malformations (and thus to simulate a
""real"" patient), the skull was modified and manually cut by the surgeon, in
order to generate a given maxillo-facial malformation (with asymmetries in the
sagittal, frontal and axial planes). Results : The validation of our simulator
consisted in evaluating its ability to propose a bone repositioning diagnosis
that will put the skull as it was in its original configuration. A first
qualitative validation is provided in this paper, with a 1.5-mm error in the
repositioning diagnosis. Conclusions : These results mainly validate the
concept of a maxillo-facial numerical simulator that integrates 3D cephalometry
and guarantees a correct dental occlusion.",2006-06-16T13:24:47Z,http://arxiv.org/abs/physics/0606149v1,orthodontics
A Novel Hybrid Approach for Cephalometric Landmark Detection,"Mahshid Majd, Farzaneh Shoeleh","Cephalometric analysis has an important role in dentistry and especially in
orthodontics as a treatment planning tool to gauge the size and special
relationships of the teeth, jaws and cranium. The first step of using such
analyses is localizing some important landmarks known as cephalometric
landmarks on craniofacial in x-ray image. The past decade has seen a growing
interest in automating this process. In this paper, a novel hybrid approach is
proposed for automatic detection of cephalometric landmarks. Here, the
landmarks are categorized into three main sets according to their anatomical
characteristics and usage in well-known cephalometric analyses. Consequently,
to have a reliable and accurate detection system, three methods named edge
tracing, weighted template matching, and analysis based estimation are
designed, each of which is consistent and well-suited for one category. Edge
tracing method is suggested to predict those landmarks which are located on
edges. Weighted template matching method is well-suited for landmarks located
in an obvious and specific structure which can be extracted or searchable in a
given x-ray image. The last but not the least method is named analysis based
estimation. This method is based on the fact that in cephalometric analyses the
relations between landmarks are used and the locations of some landmarks are
never used individually. Therefore the third suggested method has a novelty in
estimating the desired relations directly. The effectiveness of the proposed
approach is compared with the state of the art methods and the results were
promising especially in real world applications.",2015-06-12T08:40:38Z,http://arxiv.org/abs/1506.03936v1,orthodontics
"Automatic Calculation of Resolution in Lateral Cephalogram Based on
  Scale Mark Detection","Jia Guo, Shumeng Wang, Huiqi Li","Cephalometric analysis is an important tool for orthodontic diagnosis. At
present, most cephalometric analysis is performed with the help of image
processing techniques. Hence, the resolution between millimeter and pixel is
needed with high accuracy. In cephalometric analysis, a scale is placed in
front of patient's head when taking the radiograph. This study aims to develop
an algorithm to recognize the scale in cephalogram, locate the scale mark and
calculate the pixel-millimeter-ratio. First, a ROI is detected and cropped
based on regression tree voting. Second, an algorithm is employed in ROI to
detect the corner points of the scale and rotate the scale to perfectly
vertical direction. Finally, a pixel tracing algorithm is employed to locate
the first and the last scale mark in order to calculate the pixel length of the
calibration. A novel method is proposed to adaptively assign the size and
orientation of the image patches described by the SIFT vectors to ensure
invariance of scale and rotation of images. The algorithm is robust to
interference including tags, stickers and stain. A dataset consisting 163
cephalograms is tested and the algorithm performs a 100% Success Detection Rate
within the precision range of 1.0mm.",2019-12-07T17:47:01Z,http://arxiv.org/abs/1912.03537v1,orthodontics
"TSGCNet: Discriminative Geometric Feature Learning with Two-Stream
  GraphConvolutional Network for 3D Dental Model Segmentation","Lingming Zhang, Yue Zhao, Deyu Meng, Zhiming Cui, Chenqiang Gao, Xinbo Gao, Chunfeng Lian, Dinggang Shen","The ability to segment teeth precisely from digitized 3D dental models is an
essential task in computer-aided orthodontic surgical planning. To date, deep
learning based methods have been popularly used to handle this task.
State-of-the-art methods directly concatenate the raw attributes of 3D inputs,
namely coordinates and normal vectors of mesh cells, to train a single-stream
network for fully-automated tooth segmentation. This, however, has the drawback
of ignoring the different geometric meanings provided by those raw attributes.
This issue might possibly confuse the network in learning discriminative
geometric features and result in many isolated false predictions on the dental
model. Against this issue, we propose a two-stream graph convolutional network
(TSGCNet) to learn multi-view geometric information from different geometric
attributes. Our TSGCNet adopts two graph-learning streams, designed in an
input-aware fashion, to extract more discriminative high-level geometric
representations from coordinates and normal vectors, respectively. These
feature representations learned from the designed two different streams are
further fused to integrate the multi-view complementary information for the
cell-wise dense prediction task. We evaluate our proposed TSGCNet on a
real-patient dataset of dental models acquired by 3D intraoral scanners, and
experimental results demonstrate that our method significantly outperforms
state-of-the-art methods for 3D shape segmentation.",2020-12-26T08:02:56Z,http://arxiv.org/abs/2012.13697v1,orthodontics
"Tooth Instance Segmentation from Cone-Beam CT Images through Point-based
  Detection and Gaussian Disentanglement","Jusang Lee, Minyoung Chung, Minkyung Lee, Yeong-Gil Shin","Individual tooth segmentation and identification from cone-beam computed
tomography images are preoperative prerequisites for orthodontic treatments.
Instance segmentation methods using convolutional neural networks have
demonstrated ground-breaking results on individual tooth segmentation tasks,
and are used in various medical imaging applications. While point-based
detection networks achieve superior results on dental images, it is still a
challenging task to distinguish adjacent teeth because of their similar
topologies and proximate nature. In this study, we propose a point-based tooth
localization network that effectively disentangles each individual tooth based
on a Gaussian disentanglement objective function. The proposed network first
performs heatmap regression accompanied by box regression for all the
anatomical teeth. A novel Gaussian disentanglement penalty is employed by
minimizing the sum of the pixel-wise multiplication of the heatmaps for all
adjacent teeth pairs. Subsequently, individual tooth segmentation is performed
by converting a pixel-wise labeling task to a distance map regression task to
minimize false positives in adjacent regions of the teeth. Experimental results
demonstrate that the proposed algorithm outperforms state-of-the-art approaches
by increasing the average precision of detection by 9.1%, which results in a
high performance in terms of individual tooth segmentation. The primary
significance of the proposed method is two-fold: 1) the introduction of a
point-based tooth detection framework that does not require additional
classification and 2) the design of a novel loss function that effectively
separates Gaussian distributions based on heatmap responses in the point-based
detection framework.",2021-02-02T05:15:50Z,http://arxiv.org/abs/2102.01315v1,orthodontics
DArch: Dental Arch Prior-assisted 3D Tooth Instance Segmentation,"Liangdong Qiu, Chongjie Ye, Pei Chen, Yunbi Liu, Xiaoguang Han, Shuguang Cui","Automatic tooth instance segmentation on 3D dental models is a fundamental
task for computer-aided orthodontic treatments. Existing learning-based methods
rely heavily on expensive point-wise annotations. To alleviate this problem, we
are the first to explore a low-cost annotation way for 3D tooth instance
segmentation, i.e., labeling all tooth centroids and only a few teeth for each
dental model. Regarding the challenge when only weak annotation is provided, we
present a dental arch prior-assisted 3D tooth segmentation method, namely
DArch. Our DArch consists of two stages, including tooth centroid detection and
tooth instance segmentation. Accurately detecting the tooth centroids can help
locate the individual tooth, thus benefiting the segmentation. Thus, our DArch
proposes to leverage the dental arch prior to assist the detection.
Specifically, we firstly propose a coarse-to-fine method to estimate the dental
arch, in which the dental arch is initially generated by Bezier curve
regression, and then a graph-based convolutional network (GCN) is trained to
refine it. With the estimated dental arch, we then propose a novel Arch-aware
Point Sampling (APS) method to assist the tooth centroid proposal generation.
Meantime, a segmentor is independently trained using a patch-based training
strategy, aiming to segment a tooth instance from a 3D patch centered at the
tooth centroid. Experimental results on $4,773$ dental models have shown our
DArch can accurately segment each tooth of a dental model, and its performance
is superior to the state-of-the-art methods.",2022-04-25T18:30:01Z,http://arxiv.org/abs/2204.11911v1,orthodontics
"Automatic Tooth Segmentation from 3D Dental Model using Deep Learning: A
  Quantitative Analysis of what can be learnt from a Single 3D Dental Model","Ananya Jana, Hrebesh Molly Subhash, Dimitris Metaxas","3D tooth segmentation is an important task for digital orthodontics. Several
Deep Learning methods have been proposed for automatic tooth segmentation from
3D dental models or intraoral scans. These methods require annotated 3D
intraoral scans. Manually annotating 3D intraoral scans is a laborious task.
One approach is to devise self-supervision methods to reduce the manual
labeling effort. Compared to other types of point cloud data like scene point
cloud or shape point cloud data, 3D tooth point cloud data has a very regular
structure and a strong shape prior. We look at how much representative
information can be learnt from a single 3D intraoral scan. We evaluate this
quantitatively with the help of ten different methods of which six are generic
point cloud segmentation methods whereas the other four are tooth segmentation
specific methods. Surprisingly, we find that with a single 3D intraoral scan
training, the Dice score can be as high as 0.86 whereas the full training set
gives Dice score of 0.94. We conclude that the segmentation methods can learn a
great deal of information from a single 3D tooth point cloud scan under
suitable conditions e.g. data augmentation. We are the first to quantitatively
evaluate and demonstrate the representation learning capability of Deep
Learning methods from a single 3D intraoral scan. This can enable building
self-supervision methods for tooth segmentation under extreme data limitation
scenario by leveraging the available data to the fullest possible extent.",2022-09-16T19:03:10Z,http://arxiv.org/abs/2209.08132v1,orthodontics
Teeth3DS+: An Extended Benchmark for Intraoral 3D Scans Analysis,"Achraf Ben-Hamadou, Nour Neifar, Ahmed Rekik, Oussama Smaoui, Firas Bouzguenda, Sergi Pujades, Edmond Boyer, Edouard Ladroit","Intraoral 3D scans analysis is a fundamental aspect of Computer-Aided
Dentistry (CAD) systems, playing a crucial role in various dental applications,
including teeth segmentation, detection, labeling, and dental landmark
identification. Accurate analysis of 3D dental scans is essential for
orthodontic and prosthetic treatment planning, as it enables automated
processing and reduces the need for manual adjustments by dental professionals.
However, developing robust automated tools for these tasks remains a
significant challenge due to the limited availability of high-quality public
datasets and benchmarks. This article introduces Teeth3DS+, the first
comprehensive public benchmark designed to advance the field of intraoral 3D
scan analysis. Developed as part of the 3DTeethSeg 2022 and 3DTeethLand 2024
MICCAI challenges, Teeth3DS+ aims to drive research in teeth identification,
segmentation, labeling, 3D modeling, and dental landmarks identification. The
dataset includes at least 1,800 intraoral scans (containing 23,999 annotated
teeth) collected from 900 patients, covering both upper and lower jaws
separately. All data have been acquired and validated by experienced
orthodontists and dental surgeons with over five years of expertise. Detailed
instructions for accessing the dataset are available at
https://crns-smartvision.github.io/teeth3ds",2022-10-12T11:18:35Z,http://arxiv.org/abs/2210.06094v2,orthodontics
"ToothInpaintor: Tooth Inpainting from Partial 3D Dental Model and 2D
  Panoramic Image","Yuezhi Yang, Zhiming Cui, Changjian Li, Wenping Wang","In orthodontic treatment, a full tooth model consisting of both the crown and
root is indispensable in making the treatment plan. However, acquiring tooth
root information to obtain the full tooth model from CBCT images is sometimes
restricted due to the massive radiation of CBCT scanning. Thus, reconstructing
the full tooth shape from the ready-to-use input, e.g., the partial intra-oral
scan and the 2D panoramic image, is an applicable and valuable solution. In
this paper, we propose a neural network, called ToothInpaintor, that takes as
input a partial 3D dental model and a 2D panoramic image and reconstructs the
full tooth model with high-quality root(s). Technically, we utilize the
implicit representation for both the 3D and 2D inputs, and learn a latent space
of the full tooth shapes. At test time, given an input, we successfully project
it to the learned latent space via neural optimization to obtain the full tooth
model conditioned on the input. To help find the robust projection, a novel
adversarial learning module is exploited in our pipeline. We extensively
evaluate our method on a dataset collected from real-world clinics. The
evaluation, comparison, and comprehensive ablation studies demonstrate that our
approach produces accurate complete tooth models robustly and outperforms the
state-of-the-art methods.",2022-11-25T18:15:22Z,http://arxiv.org/abs/2211.15502v1,orthodontics
"Revisiting Cephalometric Landmark Detection from the view of Human Pose
  Estimation with Lightweight Super-Resolution Head","Qian Wu, Si Yong Yeo, Yufei Chen, Jun Liu","Accurate localization of cephalometric landmarks holds great importance in
the fields of orthodontics and orthognathics due to its potential for
automating key point labeling. In the context of landmark detection,
particularly in cephalometrics, it has been observed that existing methods
often lack standardized pipelines and well-designed bias reduction processes,
which significantly impact their performance. In this paper, we revisit a
related task, human pose estimation (HPE), which shares numerous similarities
with cephalometric landmark detection (CLD), and emphasize the potential for
transferring techniques from the former field to benefit the latter. Motivated
by this insight, we have developed a robust and adaptable benchmark based on
the well-established HPE codebase known as MMPose. This benchmark can serve as
a dependable baseline for achieving exceptional CLD performance. Furthermore,
we introduce an upscaling design within the framework to further enhance
performance. This enhancement involves the incorporation of a lightweight and
efficient super-resolution module, which generates heatmap predictions on
high-resolution features and leads to further performance refinement,
benefiting from its ability to reduce quantization bias. In the MICCAI
CLDetection2023 challenge, our method achieves 1st place ranking on three
metrics and 3rd place on the remaining one. The code for our method is
available at https://github.com/5k5000/CLdetection2023.",2023-09-29T11:15:39Z,http://arxiv.org/abs/2309.17143v1,orthodontics
"Teeth-SEG: An Efficient Instance Segmentation Framework for Orthodontic
  Treatment based on Anthropic Prior Knowledge","Bo Zou, Shaofeng Wang, Hao Liu, Gaoyue Sun, Yajie Wang, FeiFei Zuo, Chengbin Quan, Youjian Zhao","Teeth localization, segmentation, and labeling in 2D images have great
potential in modern dentistry to enhance dental diagnostics, treatment
planning, and population-based studies on oral health. However, general
instance segmentation frameworks are incompetent due to 1) the subtle
differences between some teeth' shapes (e.g., maxillary first premolar and
second premolar), 2) the teeth's position and shape variation across subjects,
and 3) the presence of abnormalities in the dentition (e.g., caries and
edentulism). To address these problems, we propose a ViT-based framework named
TeethSEG, which consists of stacked Multi-Scale Aggregation (MSA) blocks and an
Anthropic Prior Knowledge (APK) layer. Specifically, to compose the two
modules, we design 1) a unique permutation-based upscaler to ensure high
efficiency while establishing clear segmentation boundaries with 2) multi-head
self/cross-gating layers to emphasize particular semantics meanwhile
maintaining the divergence between token embeddings. Besides, we collect 3) the
first open-sourced intraoral image dataset IO150K, which comprises over 150k
intraoral photos, and all photos are annotated by orthodontists using a
human-machine hybrid algorithm. Experiments on IO150K demonstrate that our
TeethSEG outperforms the state-of-the-art segmentation models on dental image
segmentation.",2024-04-01T09:34:51Z,http://arxiv.org/abs/2404.01013v1,orthodontics
"T-Mamba: A unified framework with Long-Range Dependency in dual-domain
  for 2D & 3D Tooth Segmentation","Jing Hao, Yonghui Zhu, Lei He, Moyun Liu, James Kit Hon Tsoi, Kuo Feng Hung","Tooth segmentation is a pivotal step in modern digital dentistry, essential
for applications across orthodontic diagnosis and treatment planning. Despite
its importance, this process is fraught with challenges due to the high noise
and low contrast inherent in 2D and 3D tooth data. Both Convolutional Neural
Networks (CNNs) and Transformers has shown promise in medical image
segmentation, yet each method has limitations in handling long-range
dependencies and computational complexity. To address this issue, this paper
introduces T-Mamba, integrating frequency-based features and shared
bi-positional encoding into vision mamba to address limitations in efficient
global feature modeling. Besides, we design a gate selection unit to integrate
two features in spatial domain and one feature in frequency domain adaptively.
T-Mamba is the first work to introduce frequency-based features into vision
mamba, and its flexibility allows it to process both 2D and 3D tooth data
without the need for separate modules. Also, the TED3, a large-scale public
tooth 2D dental X-ray dataset, has been presented in this paper. Extensive
experiments demonstrate that T-Mamba achieves new SOTA results on a public
tooth CBCT dataset and outperforms previous SOTA methods on TED3 dataset. The
code and models are publicly available at: https://github.com/isbrycee/T-Mamba.",2024-04-01T11:57:40Z,http://arxiv.org/abs/2404.01065v2,orthodontics
Cephalometric Landmark Detection across Ages with Prototypical Network,"Han Wu, Chong Wang, Lanzhuju Mei, Tong Yang, Min Zhu, Dingggang Shen, Zhiming Cui","Automated cephalometric landmark detection is crucial in real-world
orthodontic diagnosis. Current studies mainly focus on only adult subjects,
neglecting the clinically crucial scenario presented by adolescents whose
landmarks often exhibit significantly different appearances compared to adults.
Hence, an open question arises about how to develop a unified and effective
detection algorithm across various age groups, including adolescents and
adults. In this paper, we propose CeLDA, the first work for Cephalometric
Landmark Detection across Ages. Our method leverages a prototypical network for
landmark detection by comparing image features with landmark prototypes. To
tackle the appearance discrepancy of landmarks between age groups, we design
new strategies for CeLDA to improve prototype alignment and obtain a holistic
estimation of landmark prototypes from a large set of training images.
Moreover, a novel prototype relation mining paradigm is introduced to exploit
the anatomical relations between the landmark prototypes. Extensive experiments
validate the superiority of CeLDA in detecting cephalometric landmarks on both
adult and adolescent subjects. To our knowledge, this is the first effort
toward developing a unified solution and dataset for cephalometric landmark
detection across age groups. Our code and dataset will be made public on
https://github.com/ShanghaiTech-IMPACT/Cephalometric-Landmark-Detection-across-Ages-with-Prototypical-Network",2024-06-18T13:04:52Z,http://arxiv.org/abs/2406.12577v1,orthodontics
"When 3D Partial Points Meets SAM: Tooth Point Cloud Segmentation with
  Sparse Labels","Yifan Liu, Wuyang Li, Cheng Wang, Hui Chen, Yixuan Yuan","Tooth point cloud segmentation is a fundamental task in many orthodontic
applications. Current research mainly focuses on fully supervised learning
which demands expensive and tedious manual point-wise annotation. Although
recent weakly-supervised alternatives are proposed to use weak labels for 3D
segmentation and achieve promising results, they tend to fail when the labels
are extremely sparse. Inspired by the powerful promptable segmentation
capability of the Segment Anything Model (SAM), we propose a framework named
SAMTooth that leverages such capacity to complement the extremely sparse
supervision. To automatically generate appropriate point prompts for SAM, we
propose a novel Confidence-aware Prompt Generation strategy, where coarse
category predictions are aggregated with confidence-aware filtering.
Furthermore, to fully exploit the structural and shape clues in SAM's outputs
for assisting the 3D feature learning, we advance a Mask-guided Representation
Learning that re-projects the generated tooth masks of SAM into 3D space and
constrains these points of different teeth to possess distinguished
representations. To demonstrate the effectiveness of the framework, we conduct
experiments on the public dataset and surprisingly find with only 0.1\%
annotations (one point per tooth), our method can surpass recent weakly
supervised methods by a large margin, and the performance is even comparable to
the recent fully-supervised methods, showcasing the significant potential of
applying SAM to 3D perception tasks with sparse labels. Code is available at
https://github.com/CUHK-AIM-Group/SAMTooth.",2024-09-03T08:14:56Z,http://arxiv.org/abs/2409.01691v1,orthodontics
"Differentiable Collision-Supervised Tooth Arrangement Network with a
  Decoupling Perspective","Zhihui He, Chengyuan Wang, Shidong Yang, Li Chen, Yanheng Zhou, Shuo Wang","Tooth arrangement is an essential step in the digital orthodontic planning
process. Existing learning-based methods use hidden teeth features to directly
regress teeth motions, which couples target pose perception and motion
regression. It could lead to poor perceptions of three-dimensional
transformation. They also ignore the possible overlaps or gaps between teeth of
predicted dentition, which is generally unacceptable. Therefore, we propose
DTAN, a differentiable collision-supervised tooth arrangement network,
decoupling predicting tasks and feature modeling. DTAN decouples the tooth
arrangement task by first predicting the hidden features of the final teeth
poses and then using them to assist in regressing the motions between the
beginning and target teeth. To learn the hidden features better, DTAN also
decouples the teeth-hidden features into geometric and positional features,
which are further supervised by feature consistency constraints. Furthermore,
we propose a novel differentiable collision loss function for point cloud data
to constrain the related gestures between teeth, which can be easily extended
to other 3D point cloud tasks. We propose an arch-width guided tooth
arrangement network, named C-DTAN, to make the results controllable. We
construct three different tooth arrangement datasets and achieve drastically
improved performance on accuracy and speed compared with existing methods.",2024-09-18T12:52:54Z,http://arxiv.org/abs/2409.11937v1,orthodontics
