title,authors,summary,published,link,keyword_used
Understanding Client Reactions in Online Mental Health Counseling,"Anqi Li, Lizhi Ma, Yaling Mei, Hongliang He, Shuai Zhang, Huachuan Qiu, Zhenzhong Lan","Communication success relies heavily on reading participants' reactions. Such
feedback is especially important for mental health counselors, who must
carefully consider the client's progress and adjust their approach accordingly.
However, previous NLP research on counseling has mainly focused on studying
counselors' intervention strategies rather than their clients' reactions to the
intervention. This work aims to fill this gap by developing a theoretically
grounded annotation framework that encompasses counselors' strategies and
client reaction behaviors. The framework has been tested against a large-scale,
high-quality text-based counseling dataset we collected over the past two years
from an online welfare counseling platform. Our study shows how clients react
to counselors' strategies, how such reactions affect the final counseling
outcomes, and how counselors can adjust their strategies in response to these
reactions. We also demonstrate that this study can help counselors
automatically predict their clients' states.",2023-06-27T09:39:54Z,http://arxiv.org/abs/2306.15334v1,oral health
"RAM-EHR: Retrieval Augmentation Meets Clinical Predictions on Electronic
  Health Records","Ran Xu, Wenqi Shi, Yue Yu, Yuchen Zhuang, Bowen Jin, May D. Wang, Joyce C. Ho, Carl Yang","We present RAM-EHR, a Retrieval AugMentation pipeline to improve clinical
predictions on Electronic Health Records (EHRs). RAM-EHR first collects
multiple knowledge sources, converts them into text format, and uses dense
retrieval to obtain information related to medical concepts. This strategy
addresses the difficulties associated with complex names for the concepts.
RAM-EHR then augments the local EHR predictive model co-trained with
consistency regularization to capture complementary information from patient
visits and summarized knowledge. Experiments on two EHR datasets show the
efficacy of RAM-EHR over previous knowledge-enhanced baselines (3.4% gain in
AUROC and 7.2% gain in AUPR), emphasizing the effectiveness of the summarized
knowledge from RAM-EHR for clinical prediction tasks. The code will be
published at \url{https://github.com/ritaranx/RAM-EHR}.",2024-02-25T23:10:20Z,http://arxiv.org/abs/2403.00815v3,oral health
"FineEHR: Refine Clinical Note Representations to Improve Mortality
  Prediction","Jun Wu, Xuesong Ye, Chengjie Mou, Weinan Dai","Monitoring the health status of patients in the Intensive Care Unit (ICU) is
a critical aspect of providing superior care and treatment. The availability of
large-scale electronic health records (EHR) provides machine learning models
with an abundance of clinical text and vital sign data, enabling them to make
highly accurate predictions. Despite the emergence of advanced Natural Language
Processing (NLP) algorithms for clinical note analysis, the complex textual
structure and noise present in raw clinical data have posed significant
challenges. Coarse embedding approaches without domain-specific refinement have
limited the accuracy of these algorithms. To address this issue, we propose
FINEEHR, a system that utilizes two representation learning techniques, namely
metric learning and fine-tuning, to refine clinical note embeddings, while
leveraging the intrinsic correlations among different health statuses and note
categories. We evaluate the performance of FINEEHR using two metrics, namely
Area Under the Curve (AUC) and AUC-PR, on a real-world MIMIC III dataset. Our
experimental results demonstrate that both refinement approaches improve
prediction accuracy, and their combination yields the best results. Moreover,
our proposed method outperforms prior works, with an AUC improvement of over
10%, achieving an average AUC of 96.04% and an average AUC-PR of 96.48% across
various classifiers.",2023-04-24T02:42:52Z,http://arxiv.org/abs/2304.11794v2,oral health
Large-Scale Study of Temporal Shift in Health Insurance Claims,"Christina X Ji, Ahmed M Alaa, David Sontag","Most machine learning models for predicting clinical outcomes are developed
using historical data. Yet, even if these models are deployed in the near
future, dataset shift over time may result in less than ideal performance. To
capture this phenomenon, we consider a task--that is, an outcome to be
predicted at a particular time point--to be non-stationary if a historical
model is no longer optimal for predicting that outcome. We build an algorithm
to test for temporal shift either at the population level or within a
discovered sub-population. Then, we construct a meta-algorithm to perform a
retrospective scan for temporal shift on a large collection of tasks. Our
algorithms enable us to perform the first comprehensive evaluation of temporal
shift in healthcare to our knowledge. We create 1,010 tasks by evaluating 242
healthcare outcomes for temporal shift from 2015 to 2020 on a health insurance
claims dataset. 9.7% of the tasks show temporal shifts at the population level,
and 93.0% have some sub-population affected by shifts. We dive into case
studies to understand the clinical implications. Our analysis highlights the
widespread prevalence of temporal shifts in healthcare.",2023-05-08T23:08:18Z,http://arxiv.org/abs/2305.05087v2,oral health
"Integrating complex selection rules into the latent overlapping group
  Lasso for constructing coherent prediction models","Guanbo Wang, Sylvie Perreault, Robert W. Platt, Rui Wang, Marc Dorais, Mireille E. Schnitzer","The construction of coherent prediction models holds great importance in
medical research as such models enable health researchers to gain deeper
insights into disease epidemiology and clinicians to identify patients at
higher risk of adverse outcomes. One commonly employed approach to developing
prediction models is variable selection through penalized regression
techniques. Integrating natural variable structures into this process not only
enhances model interpretability but can also %increase the likelihood of
recovering the true underlying model and boost prediction accuracy. However, a
challenge lies in determining how to effectively integrate potentially complex
selection dependencies into the penalized regression. In this work, we
demonstrate how to represent selection dependencies mathematically, provide
algorithms for deriving the complete set of potential models, and offer a
structured approach for integrating complex rules into variable selection
through the latent overlapping group Lasso. To illustrate our methodology, we
applied these techniques to construct a coherent prediction model for major
bleeding in hypertensive patients recently hospitalized for atrial fibrillation
and subsequently prescribed oral anticoagulants. In this application, we
account for a proxy of anticoagulant adherence and its interaction with dosage
and the type of oral anticoagulants in addition to drug-drug interactions.",2022-06-10T19:57:00Z,http://arxiv.org/abs/2206.05337v2,oral health
"World Trade Center responders in their own words: Predicting PTSD
  symptom trajectories with AI-based language analyses of interviews","Youngseo Son, Sean A. P. Clouston, Roman Kotov, Johannes C. Eichstaedt, Evelyn J. Bromet, Benjamin J. Luft, H Andrew Schwartz","Background: Oral histories from 9/11 responders to the World Trade Center
(WTC) attacks provide rich narratives about distress and resilience. Artificial
Intelligence (AI) models promise to detect psychopathology in natural language,
but they have been evaluated primarily in non-clinical settings using social
media. This study sought to test the ability of AI-based language assessments
to predict PTSD symptom trajectories among responders. Methods: Participants
were 124 responders whose health was monitored at the Stony Brook WTC Health
and Wellness Program who completed oral history interviews about their initial
WTC experiences. PTSD symptom severity was measured longitudinally using the
PTSD Checklist (PCL) for up to 7 years post-interview. AI-based indicators were
computed for depression, anxiety, neuroticism, and extraversion along with
dictionary-based measures of linguistic and interpersonal style. Linear
regression and multilevel models estimated associations of AI indicators with
concurrent and subsequent PTSD symptom severity (significance adjusted by false
discovery rate). Results: Cross-sectionally, greater depressive language
(beta=0.32; p=0.043) and first-person singular usage (beta=0.31; p=0.044) were
associated with increased symptom severity. Longitudinally, anxious language
predicted future worsening in PCL scores (beta=0.31; p=0.031), whereas
first-person plural usage (beta=-0.37; p=0.007) and longer words usage
(beta=-0.36; p=0.007) predicted improvement. Conclusions: This is the first
study to demonstrate the value of AI in understanding PTSD in a vulnerable
population. Future studies should extend this application to other trauma
exposures and to other demographic groups, especially under-represented
minorities.",2020-11-12T15:57:23Z,http://arxiv.org/abs/2011.06457v1,oral health
"Bayesian Variable Selection for Multivariate Zero-Inflated Models:
  Application to Microbiome Count Data","Kyu Ha Lee, Brent A. Coull, Anna-Barbara Moscicki, Bruce J. Paster, Jacqueline R. Starr","Microorganisms play critical roles in human health and disease. It is well
known that microbes live in diverse communities in which they interact
synergistically or antagonistically. Thus for estimating microbial associations
with clinical covariates, multivariate statistical models are preferred.
Multivariate models allow one to estimate and exploit complex interdependencies
among multiple taxa, yielding more powerful tests of exposure or treatment
effects than application of taxon-specific univariate analyses. In addition,
the analysis of microbial count data requires special attention because data
commonly exhibit zero inflation. To meet these needs, we developed a Bayesian
variable selection model for multivariate count data with excess zeros that
incorporates information on the covariance structure of the outcomes (counts
for multiple taxa), while estimating associations with the mean levels of these
outcomes. Although there has been a great deal of effort in zero-inflated
models for longitudinal data, little attention has been given to
high-dimensional multivariate zero-inflated data modeled via a general
correlation structure. Through simulation, we compared performance of the
proposed method to that of existing univariate approaches, for both the binary
and count parts of the model. When outcomes were correlated the proposed
variable selection method maintained type I error while boosting the ability to
identify true associations in the binary component of the model. For the count
part of the model, in some scenarios the the univariate method had higher power
than the multivariate approach. This higher power was at a cost of a highly
inflated false discovery rate not observed with the proposed multivariate
method. We applied the approach to oral microbiome data from the Pediatric
HIV/AIDS Cohort Oral Health Study and identified five species (of 44)
associated with HIV infection.",2017-11-01T01:34:02Z,http://arxiv.org/abs/1711.00157v3,oral health
"Beyond Low Earth Orbit: Biomonitoring, Artificial Intelligence, and
  Precision Space Health","Ryan T. Scott, Erik L. Antonsen, Lauren M. Sanders, Jaden J. A. Hastings, Seung-min Park, Graham Mackintosh, Robert J. Reynolds, Adrienne L. Hoarfrost, Aenor Sawyer, Casey S. Greene, Benjamin S. Glicksberg, Corey A. Theriot, Daniel C. Berrios, Jack Miller, Joel Babdor, Richard Barker, Sergio E. Baranzini, Afshin Beheshti, Stuart Chalk, Guillermo M. Delgado-Aparicio, Melissa Haendel, Arif A. Hamid, Philip Heller, Daniel Jamieson, Katelyn J. Jarvis, John Kalantari, Kia Khezeli, Svetlana V. Komarova, Matthieu Komorowski, Prachi Kothiyal, Ashish Mahabal, Uri Manor, Hector Garcia Martin, Christopher E. Mason, Mona Matar, George I. Mias, Jerry G. Myers, Jr., Charlotte Nelson, Jonathan Oribello, Patricia Parsons-Wingerter, R. K. Prabhu, Amina Ann Qutub, Jon Rask, Amanda Saravia-Butler, Suchi Saria, Nitin Kumar Singh, Frank Soboczenski, Michael Snyder, Karthik Soman, David Van Valen, Kasthuri Venkateswaran, Liz Warren, Liz Worthey, Jason H. Yang, Marinka Zitnik, Sylvain V. Costes","Human space exploration beyond low Earth orbit will involve missions of
significant distance and duration. To effectively mitigate myriad space health
hazards, paradigm shifts in data and space health systems are necessary to
enable Earth-independence, rather than Earth-reliance. Promising developments
in the fields of artificial intelligence and machine learning for biology and
health can address these needs. We propose an appropriately autonomous and
intelligent Precision Space Health system that will monitor, aggregate, and
assess biomedical statuses; analyze and predict personalized adverse health
outcomes; adapt and respond to newly accumulated data; and provide preventive,
actionable, and timely insights to individual deep space crew members and
iterative decision support to their crew medical officer. Here we present a
summary of recommendations from a workshop organized by the National
Aeronautics and Space Administration, on future applications of artificial
intelligence in space biology and health. In the next decade, biomonitoring
technology, biomarker science, spacecraft hardware, intelligent software, and
streamlined data management must mature and be woven together into a Precision
Space Health system to enable humanity to thrive in deep space.",2021-12-22T05:33:15Z,http://arxiv.org/abs/2112.12554v1,oral health
"Efficient Estimation of Mixture Cure Frailty Model for Clustered Current
  Status Data","Tong Wang, Kejun He, Wei Ma, Dipankar Bandyopadhyay, Samiran Sinha","Current status data abounds in the field of epidemiology and public health,
where the only observable data for a subject is the random inspection time and
the event status at inspection. Motivated by such a current status data from a
periodontal study where data are inherently clustered, we propose a unified
methodology to analyze such complex data. We allow the time-to-event to follow
the semiparametric GOR model with a cure fraction, and develop a unified
estimation scheme powered by the EM algorithm. The within-subject correlation
is accounted for by a random (frailty) effect, and the non-parametric component
of the GOR model is approximated via penalized splines, with a set of knot
points that increases with the sample size. Proposed methodology is accompanied
by a rigorous asymptotic theory, and the related semiparametric efficiency. The
finite sample performance of our model parameters are assessed via simulation
studies. Furthermore, the proposed methodology is illustrated via application
to the oral health data, accompanied by diagnostic checks to identify
influential observations. An easy to use R package CRFCSD is also available for
implementation.",2019-12-01T00:41:22Z,http://arxiv.org/abs/1912.00295v3,oral health
"Targeted Estimation of Heterogeneous Treatment Effect in Observational
  Survival Analysis","Jie Zhu, Blanca Gallego","The aim of clinical effectiveness research using repositories of electronic
health records is to identify what health interventions 'work best' in
real-world settings. Since there are several reasons why the net benefit of
intervention may differ across patients, current comparative effectiveness
literature focuses on investigating heterogeneous treatment effect and
predicting whether an individual might benefit from an intervention. The
majority of this literature has concentrated on the estimation of the effect of
treatment on binary outcomes. However, many medical interventions are evaluated
in terms of their effect on future events, which are subject to loss to
follow-up. In this study, we describe a framework for the estimation of
heterogeneous treatment effect in terms of differences in time-to-event
(survival) probabilities. We divide the problem into three phases: (1)
estimation of treatment effect conditioned on unique sets of the covariate
vector; (2) identification of features important for heterogeneity using an
ensemble of non-parametric variable importance methods; and (3) estimation of
treatment effect on the reference classes defined by the previously selected
features, using one-step Targeted Maximum Likelihood Estimation. We conducted a
series of simulation studies and found that this method performs well when
either sample size or event rate is high enough and the number of covariates
contributing to the effect heterogeneity is moderate. An application of this
method to a clinical case study was conducted by estimating the effect of oral
anticoagulants on newly diagnosed non-valvular atrial fibrillation patients
using data from the UK Clinical Practice Research Datalink.",2019-10-20T02:27:45Z,http://arxiv.org/abs/1910.08877v2,oral health
"Automatic Recommendation of Strategies for Minimizing Discomfort in
  Virtual Environments","Thiago Porcino, Esteban Clua, Daniela Trevisan, Érick Rodrigues, Alexandre Silva","Virtual reality (VR) is an imminent trend in games, education, entertainment,
military, and health applications, as the use of head-mounted displays is
becoming accessible to the mass market. Virtual reality provides immersive
experiences but still does not offer an entirely perfect situation, mainly due
to Cybersickness (CS) issues. In this work, we first present a detailed review
about possible causes of CS. Following, we propose a novel CS prediction
solution. Our system is able to suggest if the user may be entering in the next
moments of the application into an illness situation. We use Random Forest
classifiers, based on a dataset we have produced. The CSPQ (Cybersickness
Profile Questionnaire) is also proposed, which is used to identify the player's
susceptibility to CS and the dataset construction. In addition, we designed two
immersive environments for empirical studies where participants are asked to
complete the questionnaire and describe (orally) the degree of discomfort
during their gaming experience. Our data was achieved through 84 individuals on
different days, using VR devices. Our proposal also allows us to identify which
are the most frequent attributes (causes) in the observed discomfort
situations.",2020-06-27T19:28:48Z,http://arxiv.org/abs/2006.15432v1,oral health
"Towards an unifying perspective of the fundamental properties and
  structural principles governing the immune system","Paolo Tieri, Gastone C. Castellani, Claudio Franceschi","In the study of the basic properties observed in the immune system and, in a
broader view, in biological systems, several concepts have already been
mathematically formulated or treated in an analytical perspective, such as
degeneracy, robustness, noise, and bow tie architecture. These properties,
among others, seem to rule many aspects of the system functioning, and share
among themselvesseveral characteristics, intersecting each other, and often
becoming one the indivisible part of the other. According to Kitano, systems
biology needs solid theoretical and methodological foundation of principles and
properties, able to lead towards a unified perspective. An effort in unifying
the formalization and analysis of these principles can be now timely attempted.",2008-01-15T14:05:56Z,http://arxiv.org/abs/0801.2302v1,oral health
"Relationship between Periodontal disease and Asthma among
  overweight/obese adults","Roberto Rivera, Oelisoa M. Andriankaja, Cynthia M. Perez, Kaumudi Joshipura","Aim: To assess the relationship between oral health and asthma. Methods: Data
from 1,315 overweight or obese individuals, aged 40-65 years was used. Asthma
was self-reported, while periodontitis, bleeding on probing (BOP), and plaque
index were determined by clinical examinations. Results: Using logistic
regression adjusting for gender, smoking status, age, body mass index, family
history of asthma, and income level, revealed that the odds ratio (OR) of
asthma for a participant with severe periodontitis was 0.44 (95% confidence
interval: 0.27, 0.70) that of a participant with none/mild periodontitis . On
the other hand, proportion of BOP sites, and plaque index were not
statistically significant. For a participant with severe periodontitis, the OR
of taking asthma medication was 0.20 (95% confidence interval: 0.09, 0.43) that
of a participant with none/mild periodontitis. Moreover, proportion of BOP
sites was statistically associated to use of asthma medication while plaque
index still remained non-significant. Conclusion: Participants with severe
periodontitis were less likely to have asthma. Stronger evidence of an inverse
association was found when using asthma medication as outcome. Keywords:
asthma; periodontal disease; asthma medication; periodontitis; hygiene
hypothesis",2016-05-07T01:38:27Z,http://arxiv.org/abs/1606.00261v1,oral health
"An Investigation of Recurrent Neural Architectures for Drug Name
  Recognition","Raghavendra Chalapathy, Ehsan Zare Borzeshi, Massimo Piccardi","Drug name recognition (DNR) is an essential step in the Pharmacovigilance
(PV) pipeline. DNR aims to find drug name mentions in unstructured biomedical
texts and classify them into predefined categories. State-of-the-art DNR
approaches heavily rely on hand crafted features and domain specific resources
which are difficult to collect and tune. For this reason, this paper
investigates the effectiveness of contemporary recurrent neural architectures -
the Elman and Jordan networks and the bidirectional LSTM with CRF decoding - at
performing DNR straight from the text. The experimental results achieved on the
authoritative SemEval-2013 Task 9.1 benchmarks show that the bidirectional
LSTM-CRF ranks closely to highly-dedicated, hand-crafted systems.",2016-09-24T08:45:17Z,http://arxiv.org/abs/1609.07585v1,oral health
"A Sequential Density-Based Empirical Likelihood Ratio Test for Treatment
  Effects","Li Zou, Albert Vexler, Jihnhee Yu, Hongzhi Wan","In health-related experiments, treatment effects can be identified using
paired data that consist of pre- and post-treatment measurements. In this
framework, sequential testing strategies are widely accepted statistical tools
in practice. Since performances of parametric sequential testing procedures
vitally depend on the validity of the parametric assumptions regarding
underlying data distributions, we focus on distribution-free mechanisms for
sequentially evaluating treatment effects. In fixed sample size designs, the
density-based empirical likelihood (DBEL) methods provide powerful
nonparametric approximations to optimal Neyman-Pearson type statistics. In this
article, we extend the DBEL methodology to develop a novel sequential DBEL
testing procedure for detecting treatment effects based on paired data. The
asymptotic consistency of the proposed test is shown. An extensive Monte Carlo
study confirms that the proposed test outperforms the conventional sequential
Wilcoxon signed-rank test across a variety of alternatives. The excellent
applicability of the proposed method is exemplified using the
ventilator-associated pneumonia study that evaluates the effect of
Chlorhexidine Gluconate treatment in reducing oral colonization by pathogens in
ventilated patients.",2018-12-20T20:09:58Z,http://arxiv.org/abs/1812.08824v1,oral health
"The unreasonable effectiveness of Batch-Norm statistics in addressing
  catastrophic forgetting across medical institutions","Sharut Gupta, Praveer Singh, Ken Chang, Mehak Aggarwal, Nishanth Arun, Liangqiong Qu, Katharina Hoebel, Jay Patel, Mishka Gidwani, Ashwin Vaswani, Daniel L Rubin, Jayashree Kalpathy-Cramer","Model brittleness is a primary concern when deploying deep learning models in
medical settings owing to inter-institution variations, like patient
demographics and intra-institution variation, such as multiple scanner types.
While simply training on the combined datasets is fraught with data privacy
limitations, fine-tuning the model on subsequent institutions after training it
on the original institution results in a decrease in performance on the
original dataset, a phenomenon called catastrophic forgetting. In this paper,
we investigate trade-off between model refinement and retention of previously
learned knowledge and subsequently address catastrophic forgetting for the
assessment of mammographic breast density. More specifically, we propose a
simple yet effective approach, adapting Elastic weight consolidation (EWC)
using the global batch normalization (BN) statistics of the original dataset.
The results of this study provide guidance for the deployment of clinical deep
learning models where continuous learning is needed for domain expansion.",2020-11-16T16:57:05Z,http://arxiv.org/abs/2011.08096v1,oral health
"Transparent Classification with Multilayer Logical Perceptrons and
  Random Binarization","Zhuo Wang, Wei Zhang, Ning Liu, Jianyong Wang","Models with transparent inner structure and high classification performance
are required to reduce potential risk and provide trust for users in domains
like health care, finance, security, etc. However, existing models are hard to
simultaneously satisfy the above two properties. In this paper, we propose a
new hierarchical rule-based model for classification tasks, named Concept Rule
Sets (CRS), which has both a strong expressive ability and a transparent inner
structure. To address the challenge of efficiently learning the
non-differentiable CRS model, we propose a novel neural network architecture,
Multilayer Logical Perceptron (MLLP), which is a continuous version of CRS.
Using MLLP and the Random Binarization (RB) method we proposed, we can search
the discrete solution of CRS in continuous space using gradient descent and
ensure the discrete CRS acts almost the same as the corresponding continuous
MLLP. Experiments on 12 public data sets show that CRS outperforms the
state-of-the-art approaches and the complexity of the learned CRS is close to
the simple decision tree. Source code is available at
https://github.com/12wang3/mllp.",2019-12-10T14:13:09Z,http://arxiv.org/abs/1912.04695v2,oral health
"SupWMA: Consistent and Efficient Tractography Parcellation of
  Superficial White Matter with Deep Learning","Tengfei Xue, Fan Zhang, Chaoyi Zhang, Yuqian Chen, Yang Song, Nikos Makris, Yogesh Rathi, Weidong Cai, Lauren J. O'Donnell","White matter parcellation classifies tractography streamlines into clusters
or anatomically meaningful tracts to enable quantification and visualization.
Most parcellation methods focus on the deep white matter (DWM), while fewer
methods address the superficial white matter (SWM) due to its complexity. We
propose a deep-learning-based framework, Superficial White Matter Analysis
(SupWMA), that performs an efficient and consistent parcellation of 198 SWM
clusters from whole-brain tractography. A point-cloud-based network is modified
for our SWM parcellation task, and supervised contrastive learning enables more
discriminative representations between plausible streamlines and outliers. We
perform evaluation on a large tractography dataset with ground truth labels and
on three independently acquired testing datasets from individuals across ages
and health conditions. Compared to several state-of-the-art methods, SupWMA
obtains a highly consistent and accurate SWM parcellation result. In addition,
the computational speed of SupWMA is much faster than other methods.",2022-01-29T08:42:03Z,http://arxiv.org/abs/2201.12528v1,oral health
Moving Metric Detection and Alerting System at eBay,"Zezhong Zhang, Keyu Nie, Ted Tao Yuan","At eBay, there are thousands of product health metrics for different domain
teams to monitor. We built a two-phase alerting system to notify users with
actionable alerts based on anomaly detection and alert retrieval. In the first
phase, we developed an efficient anomaly detection algorithm, called Moving
Metric Detector (MMD), to identify potential alerts among metrics with
distribution agnostic criteria. In the second alert retrieval phase, we built
additional logic with feedbacks to select valid actionable alerts with
point-wise ranking model and business rules. Compared with other trend and
seasonality decomposition methods, our decomposer is faster and better to
detect anomalies in unsupervised cases. Our two-phase approach dramatically
improves alert precision and avoids alert spamming in eBay production.",2020-04-06T00:28:39Z,http://arxiv.org/abs/2004.02360v2,oral health
"A Data-Driven Compressive Sensing Framework Tailored For
  Energy-Efficient Wearable Sensing","Kai Xu, Yixing Li, Fengbo Ren","Compressive sensing (CS) is a promising technology for realizing
energy-efficient wireless sensors for long-term health monitoring. However,
conventional model-driven CS frameworks suffer from limited compression ratio
and reconstruction quality when dealing with physiological signals due to
inaccurate models and the overlook of individual variability. In this paper, we
propose a data-driven CS framework that can learn signal characteristics and
personalized features from any individual recording of physiologic signals to
enhance CS performance with a minimized number of measurements. Such
improvements are accomplished by a co-training approach that optimizes the
sensing matrix and the dictionary towards improved restricted isometry property
and signal sparsity, respectively. Experimental results upon ECG signals show
that the proposed method, at a compression ratio of 10x, successfully reduces
the isometry constant of the trained sensing matrices by 86% against random
matrices and improves the overall reconstructed signal-to-noise ratio by 15dB
over conventional model-driven approaches.",2016-12-15T00:10:19Z,http://arxiv.org/abs/1612.04887v2,oral health
"Comparing Suicide Risk Insights derived from Clinical and Social Media
  data","Rohith K. Thiruvalluru, Manas Gaur, Krishnaprasad Thirunarayan, Amit Sheth, Jyotishman Pathak","Suicide is the 10th leading cause of death in the US and the 2nd leading
cause of death among teenagers. Clinical and psychosocial factors contribute to
suicide risk (SRFs), although documentation and self-expression of such factors
in EHRs and social networks vary. This study investigates the degree of
variance across EHRs and social networks. We performed subjective analysis of
SRFs, such as self-harm, bullying, impulsivity, family violence/discord, using
>13.8 Million clinical notes on 123,703 patients with mental health conditions.
We clustered clinical notes using semantic embeddings under a set of SRFs.
Likewise, we clustered 2180 suicidal users on r/SuicideWatch (~30,000 posts)
and performed comparative analysis. Top-3 SRFs documented in EHRs were
depressive feelings (24.3%), psychological disorders (21.1%), drug abuse
(18.2%). In r/SuicideWatch, gun-ownership (17.3%), self-harm (14.6%), bullying
(13.2%) were Top-3 SRFs. Mentions of Family violence, racial discrimination,
and other important SRFs contributing to suicide risk were missing from both
platforms.",2020-12-18T05:54:35Z,http://arxiv.org/abs/2012.11393v2,oral health
"Predicting Opioid Use Disorder from Longitudinal Healthcare Data using
  Multi-stream Transformer","Sajjad Fouladvand, Jeffery Talbert, Linda P. Dwoskin, Heather Bush, Amy Lynn Meadows, Lars E. Peterson, Ramakanth Kavuluru, Jin Chen","Opioid Use Disorder (OUD) is a public health crisis costing the US billions
of dollars annually in healthcare, lost workplace productivity, and crime.
Analyzing longitudinal healthcare data is critical in addressing many
real-world problems in healthcare. Leveraging the real-world longitudinal
healthcare data, we propose a novel multi-stream transformer model called MUPOD
for OUD identification. MUPOD is designed to simultaneously analyze multiple
types of healthcare data streams, such as medications and diagnoses, by
attending to segments within and across these data streams. Our model tested on
the data from 392,492 patients with long-term back pain problems showed
significantly better performance than the traditional models and recently
developed deep learning models.",2021-03-16T01:44:21Z,http://arxiv.org/abs/2103.08800v2,oral health
Fine-grained Hand Gesture Recognition in Multi-viewpoint Hand Hygiene,"Huy Q. Vo, Tuong Do, Vi C. Pham, Duy Nguyen, An T. Duong, Quang D. Tran","This paper contributes a new high-quality dataset for hand gesture
recognition in hand hygiene systems, named ""MFH"". Generally, current datasets
are not focused on: (i) fine-grained actions; and (ii) data mismatch between
different viewpoints, which are available under realistic settings. To address
the aforementioned issues, the MFH dataset is proposed to contain a total of
731147 samples obtained by different camera views in 6 non-overlapping
locations. Additionally, each sample belongs to one of seven steps introduced
by the World Health Organization (WHO). As a minor contribution, inspired by
advances in fine-grained image recognition and distribution adaptation, this
paper recommends using the self-supervised learning method to handle these
preceding problems. The extensive experiments on the benchmarking MFH dataset
show that the introduced method yields competitive performance in both the
Accuracy and the Macro F1-score. The code and the MFH dataset are available at
https://github.com/willogy-team/hand-gesture-recognition-smc2021.",2021-09-07T08:14:15Z,http://arxiv.org/abs/2109.02917v1,oral health
"Extracting Biomedical Factual Knowledge Using Pretrained Language Model
  and Electronic Health Record Context","Zonghai Yao, Yi Cao, Zhichao Yang, Vijeta Deshpande, Hong Yu","Language Models (LMs) have performed well on biomedical natural language
processing applications. In this study, we conducted some experiments to use
prompt methods to extract knowledge from LMs as new knowledge Bases (LMs as
KBs). However, prompting can only be used as a low bound for knowledge
extraction, and perform particularly poorly on biomedical domain KBs. In order
to make LMs as KBs more in line with the actual application scenarios of the
biomedical domain, we specifically add EHR notes as context to the prompt to
improve the low bound in the biomedical domain. We design and validate a series
of experiments for our Dynamic-Context-BioLAMA task. Our experiments show that
the knowledge possessed by those language models can distinguish the correct
knowledge from the noise knowledge in the EHR notes, and such distinguishing
ability can also be used as a new metric to evaluate the amount of knowledge
possessed by the model.",2022-08-26T00:01:26Z,http://arxiv.org/abs/2209.07859v2,oral health
Generating Synthetic Population,"Bhavesh Neekhra, Kshitij Kapoor, Debayan Gupta","In this paper, we provide a method to generate synthetic population at
various administrative levels for a country like India. This synthetic
population is created using machine learning and statistical methods applied to
survey data such as Census of India 2011, IHDS-II, NSS-68th round, GPW etc. The
synthetic population defines individuals in the population with characteristics
such as age, gender, height, weight, home and work location, household
structure, preexisting health conditions, socio-economical status, and
employment. We used the proposed method to generate the synthetic population
for various districts of India. We also compare this synthetic population with
source data using various metrics. The experiment results show that the
synthetic data can realistically simulate the population for various districts
of India.",2022-09-20T19:31:39Z,http://arxiv.org/abs/2209.09961v2,oral health
"Self-Supervised Predictive Coding with Multimodal Fusion for Patient
  Deterioration Prediction in Fine-grained Time Resolution","Kwanhyung Lee, John Won, Heejung Hyun, Sangchul Hahn, Edward Choi, Joohyung Lee","Accurate time prediction of patients' critical events is crucial in urgent
scenarios where timely decision-making is important. Though many studies have
proposed automatic prediction methods using Electronic Health Records (EHR),
their coarse-grained time resolutions limit their practical usage in urgent
environments such as the emergency department (ED) and intensive care unit
(ICU). Therefore, in this study, we propose an hourly prediction method based
on self-supervised predictive coding and multi-modal fusion for two critical
tasks: mortality and vasopressor need prediction. Through extensive
experiments, we prove significant performance gains from both multi-modal
fusion and self-supervised predictive regularization, most notably in
far-future prediction, which becomes especially important in practice. Our
uni-modal/bi-modal/bi-modal self-supervision scored 0.846/0.877/0.897
(0.824/0.855/0.886) and 0.817/0.820/0.858 (0.807/0.81/0.855) with mortality
(far-future mortality) and with vasopressor need (far-future vasopressor need)
prediction data in AUROC, respectively.",2022-10-29T13:34:55Z,http://arxiv.org/abs/2210.16598v2,oral health
